Date,BreakFast,Dinner,Lunch,Month,Day,DayOfWeek,IsWeekend,IsHoliday,TotalRevenue,lag_1d,lag_1w,lag_1m,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m
2024-04-21,0.0,7078.5,1927.0,4,21,6,0,0,9005.5,13872.25,9949.5,9890.0,280.0,690.0,521.0,1710.0,584.0,2203.5,11882.25,8675.5,7165.5
2024-04-22,523.5,6842.8,952.5,4,22,0,0,0,8318.8,9005.5,11167.75,11794.25,0.0,0.0,64.0,1927.0,3118.25,1211.0,7078.5,8049.5,10519.25
2024-04-23,564.0,8698.7,1621.0,4,23,1,0,0,10883.7,8318.8,18707.25,4496.0,523.5,50.0,0.0,952.5,1781.5,560.0,6842.8,16875.75,3936.0
2024-04-24,245.0,6305.4,2640.75,4,24,2,0,0,9191.15,10883.7,17634.5,5771.0,564.0,0.0,190.0,1621.0,4545.0,962.5,8698.7,13089.5,4618.5
2024-04-25,394.0,13528.5,1967.0,4,25,3,0,0,15889.5,9191.15,10667.8,7922.0,245.0,200.0,680.0,2640.75,677.5,1195.0,6305.4,9790.3,6047.0
2024-04-26,830.0,11858.45,1357.5,4,26,4,1,0,14045.95,15889.5,10969.0,8468.6,394.0,85.0,80.0,1967.0,998.5,1148.0,13528.5,9885.5,7240.6
2024-04-27,48.0,13293.5,1641.0,4,27,5,1,0,14982.5,14045.95,13872.25,6995.05,830.0,280.0,794.0,1357.5,1710.0,760.0,11858.45,11882.25,5441.05
2024-04-28,711.0,8366.35,3164.0,4,28,6,0,0,12241.35,14982.5,9005.5,10585.8,48.0,0.0,679.4,1641.0,1927.0,2340.5,13293.5,7078.5,7565.9
2024-04-29,0.0,10634.2,1790.5,4,29,0,0,0,12424.7,12241.35,8318.8,7870.05,711.0,523.5,432.0,3164.0,952.5,908.0,8366.35,6842.8,6530.05
2024-04-30,430.0,9306.5,1167.0,4,30,1,0,0,10903.5,12424.7,10883.7,10771.5,0.0,564.0,1085.75,1790.5,1621.0,749.0,10634.2,8698.7,8936.75
