Date,RevenueCenterName,Month,DayOfWeek,IsWeekend,IsHoliday,BreakFast,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m
2023-04-12,RevenueCenter_6,4,2,0,0,0.0,0.0,0.0,318.0
2023-04-13,RevenueCenter_6,4,3,0,0,0.0,0.0,0.0,833.25
2023-04-14,RevenueCenter_6,4,4,1,0,0.0,0.0,0.0,0.0
2023-04-15,RevenueCenter_6,4,5,1,0,0.0,0.0,0.0,164.5
2023-04-16,RevenueCenter_6,4,6,0,0,0.0,0.0,0.0,260.0
2023-04-17,RevenueCenter_6,4,0,0,0,0.0,0.0,0.0,111.0
2023-04-18,RevenueCenter_6,4,1,0,0,0.0,0.0,0.0,81.0
2023-04-19,RevenueCenter_6,4,2,0,0,0.0,0.0,0.0,0.0
2023-04-20,RevenueCenter_6,4,3,0,1,0.0,0.0,0.0,0.0
2023-04-21,RevenueCenter_6,4,4,1,1,322.5,0.0,0.0,65.0
2023-04-22,RevenueCenter_6,4,5,1,1,235.5,322.5,0.0,0.0
2023-04-23,RevenueCenter_6,4,6,0,1,0.0,235.5,0.0,0.0
2023-04-24,RevenueCenter_6,4,0,0,0,41.0,0.0,0.0,0.0
2023-04-25,RevenueCenter_6,4,1,0,0,133.5,41.0,0.0,0.0
2023-04-26,RevenueCenter_6,4,2,0,0,0.0,133.5,0.0,0.0
2023-04-27,RevenueCenter_6,4,3,0,0,230.0,0.0,0.0,0.0
2023-04-28,RevenueCenter_6,4,4,1,0,138.0,230.0,322.5,0.0
2023-04-29,RevenueCenter_6,4,5,1,0,78.5,138.0,235.5,0.0
2023-04-30,RevenueCenter_6,4,6,0,0,210.0,78.5,0.0,0.0
2023-05-01,RevenueCenter_6,5,0,0,0,0.0,210.0,41.0,0.0
2023-05-02,RevenueCenter_6,5,1,0,0,394.0,0.0,133.5,0.0
2023-05-03,RevenueCenter_6,5,2,0,0,0.0,394.0,0.0,0.0
2023-05-04,RevenueCenter_6,5,3,0,0,548.0,0.0,230.0,0.0
2023-05-05,RevenueCenter_6,5,4,1,0,992.0,548.0,138.0,0.0
2023-05-06,RevenueCenter_6,5,5,1,0,330.0,992.0,78.5,0.0
2023-05-07,RevenueCenter_6,5,6,0,0,85.0,330.0,210.0,0.0
2023-05-08,RevenueCenter_6,5,0,0,0,515.0,85.0,0.0,0.0
2023-05-09,RevenueCenter_6,5,1,0,0,210.0,515.0,394.0,0.0
2023-05-10,RevenueCenter_6,5,2,0,0,0.0,210.0,0.0,0.0
2023-05-11,RevenueCenter_6,5,3,0,0,0.0,0.0,548.0,0.0
2023-05-12,RevenueCenter_6,5,4,1,0,18.0,0.0,992.0,0.0
2023-05-13,RevenueCenter_6,5,5,1,0,138.0,18.0,330.0,0.0
2023-05-14,RevenueCenter_6,5,6,0,0,27.0,138.0,85.0,0.0
2023-05-15,RevenueCenter_6,5,0,0,0,0.0,27.0,515.0,0.0
2023-05-16,RevenueCenter_6,5,1,0,0,0.0,0.0,210.0,0.0
2023-05-17,RevenueCenter_6,5,2,0,0,0.0,0.0,0.0,0.0
2023-05-18,RevenueCenter_6,5,3,0,0,0.0,0.0,0.0,0.0
2023-05-19,RevenueCenter_6,5,4,1,0,238.0,0.0,18.0,0.0
2023-05-20,RevenueCenter_6,5,5,1,0,41.0,238.0,138.0,0.0
2023-05-21,RevenueCenter_6,5,6,0,0,55.0,41.0,27.0,322.5
2023-05-22,RevenueCenter_6,5,0,0,0,0.0,55.0,0.0,235.5
2023-05-23,RevenueCenter_6,5,1,0,0,170.0,0.0,0.0,0.0
2023-05-24,RevenueCenter_6,5,2,0,0,0.0,170.0,0.0,41.0
2023-05-25,RevenueCenter_6,5,3,0,0,0.0,0.0,0.0,133.5
2023-05-26,RevenueCenter_6,5,4,1,0,0.0,0.0,238.0,0.0
2023-05-27,RevenueCenter_6,5,5,1,0,75.0,0.0,41.0,230.0
2023-05-28,RevenueCenter_6,5,6,0,0,93.0,75.0,55.0,138.0
2023-05-29,RevenueCenter_6,5,0,0,0,140.0,93.0,0.0,78.5
2023-05-30,RevenueCenter_6,5,1,0,0,0.0,140.0,170.0,210.0
2023-05-31,RevenueCenter_6,5,2,0,0,0.0,0.0,0.0,0.0
2023-06-01,RevenueCenter_6,6,3,0,0,0.0,0.0,0.0,394.0
2023-06-02,RevenueCenter_6,6,4,1,0,340.0,0.0,0.0,0.0
2023-06-03,RevenueCenter_6,6,5,1,0,223.0,340.0,75.0,548.0
2023-06-04,RevenueCenter_6,6,6,0,0,195.0,223.0,93.0,992.0
2023-06-05,RevenueCenter_6,6,0,0,0,0.0,195.0,140.0,330.0
2023-06-06,RevenueCenter_6,6,1,0,0,0.0,0.0,0.0,85.0
2023-06-07,RevenueCenter_6,6,2,0,0,0.0,0.0,0.0,515.0
2023-06-08,RevenueCenter_6,6,3,0,0,0.0,0.0,0.0,210.0
2023-06-09,RevenueCenter_6,6,4,1,0,0.0,0.0,340.0,0.0
2023-06-10,RevenueCenter_6,6,5,1,0,0.0,0.0,223.0,0.0
2023-06-11,RevenueCenter_6,6,6,0,0,96.0,0.0,195.0,18.0
2023-06-12,RevenueCenter_6,6,0,0,0,0.0,96.0,0.0,138.0
2023-06-13,RevenueCenter_6,6,1,0,0,0.0,0.0,0.0,27.0
2023-06-14,RevenueCenter_6,6,2,0,0,407.0,0.0,0.0,0.0
2023-06-15,RevenueCenter_6,6,3,0,0,401.0,407.0,0.0,0.0
2023-06-16,RevenueCenter_6,6,4,1,0,511.0,401.0,0.0,0.0
2023-06-17,RevenueCenter_6,6,5,1,0,180.0,511.0,0.0,0.0
2023-06-18,RevenueCenter_6,6,6,0,0,197.0,180.0,96.0,238.0
2023-06-19,RevenueCenter_6,6,0,0,0,128.0,197.0,0.0,41.0
2023-06-20,RevenueCenter_6,6,1,0,1,233.0,128.0,0.0,55.0
2023-06-21,RevenueCenter_6,6,2,0,0,223.5,233.0,407.0,0.0
2023-06-22,RevenueCenter_6,6,3,0,0,16.0,223.5,401.0,170.0
2023-06-23,RevenueCenter_6,6,4,1,0,78.0,16.0,511.0,0.0
2023-06-24,RevenueCenter_6,6,5,1,0,0.0,78.0,180.0,0.0
2023-06-25,RevenueCenter_6,6,6,0,0,0.0,0.0,197.0,0.0
2023-06-26,RevenueCenter_6,6,0,0,0,32.0,0.0,128.0,75.0
2023-06-27,RevenueCenter_6,6,1,0,0,160.0,32.0,233.0,93.0
2023-06-28,RevenueCenter_6,6,2,0,1,0.0,160.0,223.5,140.0
2023-06-29,RevenueCenter_6,6,3,0,1,0.0,0.0,16.0,0.0
2023-06-30,RevenueCenter_6,6,4,1,1,0.0,0.0,78.0,0.0
2023-07-01,RevenueCenter_6,7,5,1,0,0.0,0.0,0.0,0.0
2023-07-02,RevenueCenter_6,7,6,0,0,0.0,0.0,0.0,340.0
2023-07-03,RevenueCenter_6,7,0,0,0,121.19999999999999,0.0,32.0,223.0
2023-07-04,RevenueCenter_6,7,1,0,0,0.0,121.19999999999999,160.0,195.0
2023-07-05,RevenueCenter_6,7,2,0,0,38.0,0.0,0.0,0.0
2023-07-06,RevenueCenter_6,7,3,0,0,0.0,38.0,0.0,0.0
2023-07-07,RevenueCenter_6,7,4,1,0,240.5,0.0,0.0,0.0
2023-07-08,RevenueCenter_6,7,5,1,0,117.0,240.5,0.0,0.0
2023-07-09,RevenueCenter_6,7,6,0,0,78.0,117.0,0.0,0.0
2023-07-10,RevenueCenter_6,7,0,0,0,98.2,78.0,121.19999999999999,0.0
2023-07-11,RevenueCenter_6,7,1,0,0,93.0,98.2,0.0,96.0
2023-07-12,RevenueCenter_6,7,2,0,0,0.0,93.0,38.0,0.0
2023-07-13,RevenueCenter_6,7,3,0,0,0.0,0.0,0.0,0.0
2023-07-14,RevenueCenter_6,7,4,1,0,60.5,0.0,240.5,407.0
2023-07-15,RevenueCenter_6,7,5,1,0,90.0,60.5,117.0,401.0
2023-07-16,RevenueCenter_6,7,6,0,0,48.0,90.0,78.0,511.0
2023-07-17,RevenueCenter_6,7,0,0,0,0.0,48.0,98.2,180.0
2023-07-18,RevenueCenter_6,7,1,0,0,0.0,0.0,93.0,197.0
2023-07-19,RevenueCenter_6,7,2,0,0,30.0,0.0,0.0,128.0
2023-07-20,RevenueCenter_6,7,3,0,0,91.0,30.0,0.0,233.0
2023-07-21,RevenueCenter_6,7,4,1,0,0.0,91.0,60.5,223.5
2023-07-22,RevenueCenter_6,7,5,1,0,50.0,0.0,90.0,16.0
2023-07-23,RevenueCenter_6,7,6,0,0,148.0,50.0,48.0,78.0
2023-07-24,RevenueCenter_6,7,0,0,0,0.0,148.0,0.0,0.0
2023-07-25,RevenueCenter_6,7,1,0,0,0.0,0.0,0.0,0.0
2023-07-26,RevenueCenter_6,7,2,0,0,0.0,0.0,30.0,32.0
2023-07-27,RevenueCenter_6,7,3,0,0,0.0,0.0,91.0,160.0
2023-07-28,RevenueCenter_6,7,4,1,0,0.0,0.0,0.0,0.0
2023-07-29,RevenueCenter_6,7,5,1,0,0.0,0.0,50.0,0.0
2023-07-30,RevenueCenter_6,7,6,0,0,0.0,0.0,148.0,0.0
2023-07-31,RevenueCenter_6,7,0,0,0,118.0,0.0,0.0,0.0
2023-08-01,RevenueCenter_6,8,1,0,0,0.0,118.0,0.0,0.0
2023-08-02,RevenueCenter_6,8,2,0,0,0.0,0.0,0.0,121.19999999999999
2023-08-03,RevenueCenter_6,8,3,0,0,0.0,0.0,0.0,0.0
2023-08-04,RevenueCenter_6,8,4,1,0,0.0,0.0,0.0,38.0
2023-08-05,RevenueCenter_6,8,5,1,0,39.0,0.0,0.0,0.0
2023-08-06,RevenueCenter_6,8,6,0,0,0.0,39.0,0.0,240.5
2023-08-07,RevenueCenter_6,8,0,0,0,49.0,0.0,118.0,117.0
2023-08-08,RevenueCenter_6,8,1,0,0,166.0,49.0,0.0,78.0
2023-08-09,RevenueCenter_6,8,2,0,0,158.0,166.0,0.0,98.2
2023-08-10,RevenueCenter_6,8,3,0,0,30.0,158.0,0.0,93.0
2023-08-11,RevenueCenter_6,8,4,1,0,0.0,30.0,0.0,0.0
2023-08-12,RevenueCenter_6,8,5,1,0,19.0,0.0,39.0,0.0
2023-08-13,RevenueCenter_6,8,6,0,0,0.0,19.0,0.0,60.5
2023-08-14,RevenueCenter_6,8,0,0,0,91.0,0.0,49.0,90.0
2023-08-15,RevenueCenter_6,8,1,0,0,0.0,91.0,166.0,48.0
2023-08-16,RevenueCenter_6,8,2,0,0,0.0,0.0,158.0,0.0
2023-08-17,RevenueCenter_6,8,3,0,0,0.0,0.0,30.0,0.0
2023-08-18,RevenueCenter_6,8,4,1,0,125.0,0.0,0.0,30.0
2023-08-19,RevenueCenter_6,8,5,1,0,121.0,125.0,19.0,91.0
2023-08-20,RevenueCenter_6,8,6,0,0,78.0,121.0,0.0,0.0
2023-08-21,RevenueCenter_6,8,0,0,0,68.0,78.0,91.0,50.0
2023-08-22,RevenueCenter_6,8,1,0,0,0.0,68.0,0.0,148.0
2023-08-23,RevenueCenter_6,8,2,0,0,55.0,0.0,0.0,0.0
2023-08-24,RevenueCenter_6,8,3,0,0,0.0,55.0,0.0,0.0
2023-08-25,RevenueCenter_6,8,4,1,0,145.0,0.0,125.0,0.0
2023-08-26,RevenueCenter_6,8,5,1,0,98.0,145.0,121.0,0.0
2023-08-27,RevenueCenter_6,8,6,0,0,202.0,98.0,78.0,0.0
2023-08-28,RevenueCenter_6,8,0,0,0,0.0,202.0,68.0,0.0
2023-08-29,RevenueCenter_6,8,1,0,0,144.0,0.0,0.0,0.0
2023-08-30,RevenueCenter_6,8,2,0,0,86.0,144.0,55.0,118.0
2023-08-31,RevenueCenter_6,8,3,0,0,124.0,86.0,0.0,0.0
2023-09-01,RevenueCenter_6,9,4,1,0,88.5,124.0,145.0,0.0
2023-09-02,RevenueCenter_6,9,5,1,0,112.5,88.5,98.0,0.0
2023-09-03,RevenueCenter_6,9,6,0,0,121.5,112.5,202.0,0.0
2023-09-04,RevenueCenter_6,9,0,0,0,507.0,121.5,0.0,39.0
2023-09-05,RevenueCenter_6,9,1,0,0,532.0,507.0,144.0,0.0
2023-09-06,RevenueCenter_6,9,2,0,0,225.0,532.0,86.0,49.0
2023-09-07,RevenueCenter_6,9,3,0,0,121.0,225.0,124.0,166.0
2023-09-08,RevenueCenter_6,9,4,1,0,105.5,121.0,88.5,158.0
2023-09-09,RevenueCenter_6,9,5,1,0,475.0,105.5,112.5,30.0
2023-09-10,RevenueCenter_6,9,6,0,0,79.0,475.0,121.5,0.0
2023-09-11,RevenueCenter_6,9,0,0,0,19.0,79.0,507.0,19.0
2023-09-12,RevenueCenter_6,9,1,0,0,239.0,19.0,532.0,0.0
2023-09-13,RevenueCenter_6,9,2,0,0,0.0,239.0,225.0,91.0
2023-09-14,RevenueCenter_6,9,3,0,0,0.0,0.0,121.0,0.0
2023-09-15,RevenueCenter_6,9,4,1,0,0.0,0.0,105.5,0.0
2023-09-16,RevenueCenter_6,9,5,1,0,322.0,0.0,475.0,0.0
2023-09-17,RevenueCenter_6,9,6,0,0,30.0,322.0,79.0,125.0
2023-09-18,RevenueCenter_6,9,0,0,0,30.0,30.0,19.0,121.0
2023-09-19,RevenueCenter_6,9,1,0,0,0.0,30.0,239.0,78.0
2023-09-20,RevenueCenter_6,9,2,0,0,0.0,0.0,0.0,68.0
2023-09-21,RevenueCenter_6,9,3,0,0,0.0,0.0,0.0,0.0
2023-09-22,RevenueCenter_6,9,4,1,0,62.0,0.0,0.0,55.0
2023-09-23,RevenueCenter_6,9,5,1,0,225.0,62.0,322.0,0.0
2023-09-24,RevenueCenter_6,9,6,0,0,0.0,225.0,30.0,145.0
2023-09-25,RevenueCenter_6,9,0,0,0,49.0,0.0,30.0,98.0
2023-09-26,RevenueCenter_6,9,1,0,0,39.0,49.0,0.0,202.0
2023-09-27,RevenueCenter_6,9,2,0,0,0.0,39.0,0.0,0.0
2023-09-28,RevenueCenter_6,9,3,0,0,0.0,0.0,0.0,144.0
2023-09-29,RevenueCenter_6,9,4,1,0,0.0,0.0,62.0,86.0
2023-09-30,RevenueCenter_6,9,5,1,0,453.0,0.0,225.0,124.0
2023-10-01,RevenueCenter_6,10,6,0,0,0.0,453.0,0.0,88.5
2023-10-02,RevenueCenter_6,10,0,0,0,0.0,0.0,49.0,112.5
2023-10-03,RevenueCenter_6,10,1,0,0,0.0,0.0,39.0,121.5
2023-10-04,RevenueCenter_6,10,2,0,0,0.0,0.0,0.0,507.0
2023-10-05,RevenueCenter_6,10,3,0,0,0.0,0.0,0.0,532.0
2023-10-06,RevenueCenter_6,10,4,1,0,0.0,0.0,0.0,225.0
2023-10-07,RevenueCenter_6,10,5,1,0,0.0,0.0,453.0,121.0
2023-10-08,RevenueCenter_6,10,6,0,0,155.0,0.0,0.0,105.5
2023-10-09,RevenueCenter_6,10,0,0,0,60.0,155.0,0.0,475.0
2023-10-10,RevenueCenter_6,10,1,0,0,0.0,60.0,0.0,79.0
2023-10-11,RevenueCenter_6,10,2,0,0,368.0,0.0,0.0,19.0
2023-10-12,RevenueCenter_6,10,3,0,0,0.0,368.0,0.0,239.0
2023-10-13,RevenueCenter_6,10,4,1,0,49.0,0.0,0.0,0.0
2023-10-14,RevenueCenter_6,10,5,1,0,123.0,49.0,0.0,0.0
2023-10-15,RevenueCenter_6,10,6,0,0,70.0,123.0,155.0,0.0
2023-10-16,RevenueCenter_6,10,0,0,0,72.0,70.0,60.0,322.0
2023-10-17,RevenueCenter_6,10,1,0,0,0.0,72.0,0.0,30.0
2023-10-18,RevenueCenter_6,10,2,0,0,0.0,0.0,368.0,30.0
2023-10-19,RevenueCenter_6,10,3,0,0,0.0,0.0,0.0,0.0
2023-10-20,RevenueCenter_6,10,4,1,0,52.0,0.0,49.0,0.0
2023-10-21,RevenueCenter_6,10,5,1,0,0.0,52.0,123.0,0.0
2023-10-22,RevenueCenter_6,10,6,0,0,0.0,0.0,70.0,62.0
2023-10-23,RevenueCenter_6,10,0,0,0,0.0,0.0,72.0,225.0
2023-10-24,RevenueCenter_6,10,1,0,0,210.0,0.0,0.0,0.0
2023-10-25,RevenueCenter_6,10,2,0,0,0.0,210.0,0.0,49.0
2023-10-27,RevenueCenter_6,10,4,1,0,185.0,0.0,0.0,39.0
2023-10-28,RevenueCenter_6,10,5,1,0,0.0,185.0,52.0,0.0
2023-10-29,RevenueCenter_6,10,6,0,0,406.0,0.0,0.0,0.0
2023-10-30,RevenueCenter_6,10,0,0,0,241.0,406.0,0.0,0.0
2023-10-31,RevenueCenter_6,10,1,0,0,0.0,241.0,0.0,453.0
2023-11-01,RevenueCenter_6,11,2,0,0,1483.0,0.0,210.0,0.0
2023-11-02,RevenueCenter_6,11,3,0,0,0.0,1483.0,0.0,0.0
2023-11-03,RevenueCenter_6,11,4,1,0,98.0,0.0,185.0,0.0
2023-11-04,RevenueCenter_6,11,5,1,0,127.0,98.0,0.0,0.0
2023-11-05,RevenueCenter_6,11,6,0,0,96.0,127.0,406.0,0.0
2023-11-06,RevenueCenter_6,11,0,0,0,27.0,96.0,241.0,0.0
2023-11-07,RevenueCenter_6,11,1,0,0,0.0,27.0,0.0,0.0
2023-11-08,RevenueCenter_6,11,2,0,0,0.0,0.0,1483.0,155.0
2023-11-09,RevenueCenter_6,11,3,0,0,0.0,0.0,0.0,60.0
2023-11-10,RevenueCenter_6,11,4,1,0,225.0,0.0,98.0,0.0
2023-11-11,RevenueCenter_6,11,5,1,0,455.0,225.0,127.0,368.0
2023-11-12,RevenueCenter_6,11,6,0,0,67.0,455.0,96.0,0.0
2023-11-13,RevenueCenter_6,11,0,0,0,1005.0,67.0,27.0,49.0
2023-11-14,RevenueCenter_6,11,1,0,0,96.0,1005.0,0.0,123.0
2023-11-15,RevenueCenter_6,11,2,0,0,385.0,96.0,0.0,70.0
2023-11-16,RevenueCenter_6,11,3,0,0,96.0,385.0,0.0,72.0
2023-11-17,RevenueCenter_6,11,4,1,0,60.0,96.0,225.0,0.0
2023-11-18,RevenueCenter_6,11,5,1,0,0.0,60.0,455.0,0.0
2023-11-19,RevenueCenter_6,11,6,0,0,49.0,0.0,67.0,0.0
2023-11-20,RevenueCenter_6,11,0,0,0,354.0,49.0,1005.0,52.0
2023-11-21,RevenueCenter_6,11,1,0,0,25.0,354.0,96.0,0.0
2023-11-22,RevenueCenter_6,11,2,0,0,54.0,25.0,385.0,0.0
2023-11-23,RevenueCenter_6,11,3,0,0,0.0,54.0,96.0,0.0
2023-11-24,RevenueCenter_6,11,4,1,0,30.0,0.0,60.0,210.0
2023-11-25,RevenueCenter_6,11,5,1,0,216.5,30.0,0.0,0.0
2023-11-26,RevenueCenter_6,11,6,0,0,0.0,216.5,49.0,185.0
2023-11-27,RevenueCenter_6,11,0,0,0,0.0,0.0,354.0,0.0
2023-11-28,RevenueCenter_6,11,1,0,0,0.0,0.0,25.0,406.0
2023-11-29,RevenueCenter_6,11,2,0,0,64.5,0.0,54.0,241.0
2023-11-30,RevenueCenter_6,11,3,0,0,848.0,64.5,0.0,0.0
2023-12-01,RevenueCenter_6,12,4,1,0,0.0,848.0,30.0,1483.0
2023-12-02,RevenueCenter_6,12,5,1,1,0.0,0.0,216.5,0.0
2023-12-03,RevenueCenter_6,12,6,0,1,0.0,0.0,0.0,98.0
2023-12-04,RevenueCenter_6,12,0,0,0,0.0,0.0,0.0,127.0
2023-12-05,RevenueCenter_6,12,1,0,0,0.0,0.0,0.0,96.0
2023-12-06,RevenueCenter_6,12,2,0,0,245.0,0.0,64.5,27.0
2023-12-07,RevenueCenter_6,12,3,0,0,0.0,245.0,848.0,0.0
2023-12-08,RevenueCenter_6,12,4,1,0,0.0,0.0,0.0,0.0
2023-12-09,RevenueCenter_6,12,5,1,0,502.0,0.0,0.0,0.0
2023-12-10,RevenueCenter_6,12,6,0,0,145.0,502.0,0.0,225.0
2023-12-11,RevenueCenter_6,12,0,0,0,164.0,145.0,0.0,455.0
2023-12-12,RevenueCenter_6,12,1,0,0,145.0,164.0,0.0,67.0
2023-12-13,RevenueCenter_6,12,2,0,0,290.0,145.0,245.0,1005.0
2023-12-14,RevenueCenter_6,12,3,0,0,30.0,290.0,0.0,96.0
2023-12-15,RevenueCenter_6,12,4,1,0,388.0,30.0,0.0,385.0
2023-12-16,RevenueCenter_6,12,5,1,0,1426.0,388.0,502.0,96.0
2023-12-17,RevenueCenter_6,12,6,0,0,437.0,1426.0,145.0,60.0
2023-12-18,RevenueCenter_6,12,0,0,0,291.0,437.0,164.0,0.0
2023-12-19,RevenueCenter_6,12,1,0,0,226.0,291.0,145.0,49.0
2023-12-20,RevenueCenter_6,12,2,0,0,505.5,226.0,290.0,354.0
2023-12-21,RevenueCenter_6,12,3,0,0,0.0,505.5,30.0,25.0
2023-12-22,RevenueCenter_6,12,4,1,0,0.0,0.0,388.0,54.0
2023-12-23,RevenueCenter_6,12,5,1,0,514.0,0.0,1426.0,0.0
2023-12-24,RevenueCenter_6,12,6,0,0,1335.0,514.0,437.0,30.0
2023-12-25,RevenueCenter_6,12,0,0,0,220.0,1335.0,291.0,216.5
2023-12-26,RevenueCenter_6,12,1,0,0,26.0,220.0,226.0,0.0
2023-12-27,RevenueCenter_6,12,2,0,0,351.0,26.0,505.5,0.0
2023-12-28,RevenueCenter_6,12,3,0,0,208.0,351.0,0.0,0.0
2023-12-29,RevenueCenter_6,12,4,1,0,85.0,208.0,0.0,64.5
2023-12-30,RevenueCenter_6,12,5,1,0,257.0,85.0,514.0,848.0
2023-12-31,RevenueCenter_6,12,6,0,1,0.0,257.0,1335.0,0.0
2024-01-01,RevenueCenter_6,1,0,0,1,292.0,0.0,220.0,0.0
2024-01-02,RevenueCenter_6,1,1,0,0,0.0,292.0,26.0,0.0
2024-01-03,RevenueCenter_6,1,2,0,0,150.0,0.0,351.0,0.0
2024-01-04,RevenueCenter_6,1,3,0,0,0.0,150.0,208.0,0.0
2024-01-05,RevenueCenter_6,1,4,1,0,180.0,0.0,85.0,245.0
2024-01-06,RevenueCenter_6,1,5,1,0,96.0,180.0,257.0,0.0
2024-01-07,RevenueCenter_6,1,6,0,0,631.0,96.0,0.0,0.0
2024-01-08,RevenueCenter_6,1,0,0,0,0.0,631.0,292.0,502.0
2024-01-09,RevenueCenter_6,1,1,0,0,584.0,0.0,0.0,145.0
2024-01-10,RevenueCenter_6,1,2,0,0,912.0,584.0,150.0,164.0
2024-01-11,RevenueCenter_6,1,3,0,0,0.0,912.0,0.0,145.0
2024-01-12,RevenueCenter_6,1,4,1,0,0.0,0.0,180.0,290.0
2024-01-13,RevenueCenter_6,1,5,1,0,0.0,0.0,96.0,30.0
2024-01-14,RevenueCenter_6,1,6,0,0,0.0,0.0,631.0,388.0
2024-01-15,RevenueCenter_6,1,0,0,0,1090.0,0.0,0.0,1426.0
2024-01-16,RevenueCenter_6,1,1,0,0,0.0,1090.0,584.0,437.0
2024-01-17,RevenueCenter_6,1,2,0,0,118.0,0.0,912.0,291.0
2024-01-18,RevenueCenter_6,1,3,0,0,558.0,118.0,0.0,226.0
2024-01-19,RevenueCenter_6,1,4,1,0,414.0,558.0,0.0,505.5
2024-01-20,RevenueCenter_6,1,5,1,0,200.0,414.0,0.0,0.0
2024-01-21,RevenueCenter_6,1,6,0,0,340.0,200.0,0.0,0.0
2024-01-22,RevenueCenter_6,1,0,0,0,200.0,340.0,1090.0,514.0
2024-01-23,RevenueCenter_6,1,1,0,0,194.0,200.0,0.0,1335.0
2024-01-24,RevenueCenter_6,1,2,0,0,728.0,194.0,118.0,220.0
2024-01-25,RevenueCenter_6,1,3,0,0,200.0,728.0,558.0,26.0
2024-01-26,RevenueCenter_6,1,4,1,0,220.0,200.0,414.0,351.0
2024-01-27,RevenueCenter_6,1,5,1,0,1222.0,220.0,200.0,208.0
2024-01-28,RevenueCenter_6,1,6,0,0,0.0,1222.0,340.0,85.0
2024-01-29,RevenueCenter_6,1,0,0,0,76.0,0.0,200.0,257.0
2024-01-30,RevenueCenter_6,1,1,0,0,0.0,76.0,194.0,0.0
2024-01-31,RevenueCenter_6,1,2,0,0,280.0,0.0,728.0,292.0
2024-02-01,RevenueCenter_6,2,3,0,0,0.0,280.0,200.0,0.0
2024-02-02,RevenueCenter_6,2,4,1,0,280.0,0.0,220.0,150.0
2024-02-03,RevenueCenter_6,2,5,1,0,0.0,280.0,1222.0,0.0
2024-02-04,RevenueCenter_6,2,6,0,0,0.0,0.0,0.0,180.0
2024-02-05,RevenueCenter_6,2,0,0,0,0.0,0.0,76.0,96.0
2024-02-06,RevenueCenter_6,2,1,0,0,0.0,0.0,0.0,631.0
2024-02-07,RevenueCenter_6,2,2,0,0,64.0,0.0,280.0,0.0
2024-02-08,RevenueCenter_6,2,3,0,0,0.0,64.0,0.0,584.0
2024-02-09,RevenueCenter_6,2,4,1,0,0.0,0.0,280.0,912.0
2024-02-10,RevenueCenter_6,2,5,1,0,282.0,0.0,0.0,0.0
2024-02-12,RevenueCenter_6,2,0,0,0,0.0,282.0,0.0,0.0
2024-02-13,RevenueCenter_6,2,1,0,0,254.0,0.0,0.0,0.0
2024-02-14,RevenueCenter_6,2,2,0,0,0.0,254.0,0.0,0.0
2024-02-15,RevenueCenter_6,2,3,0,0,626.0,0.0,64.0,1090.0
2024-02-16,RevenueCenter_6,2,4,1,0,428.0,626.0,0.0,0.0
2024-02-17,RevenueCenter_6,2,5,1,0,960.0,428.0,0.0,118.0
2024-02-18,RevenueCenter_6,2,6,0,0,0.0,960.0,282.0,558.0
2024-02-19,RevenueCenter_6,2,0,0,0,0.0,0.0,0.0,414.0
2024-02-20,RevenueCenter_6,2,1,0,0,0.0,0.0,254.0,200.0
2024-02-21,RevenueCenter_6,2,2,0,0,0.0,0.0,0.0,340.0
2024-02-22,RevenueCenter_6,2,3,0,0,0.0,0.0,626.0,200.0
2024-02-23,RevenueCenter_6,2,4,1,0,474.0,0.0,428.0,194.0
2024-02-24,RevenueCenter_6,2,5,1,0,1210.0,474.0,960.0,728.0
2024-02-25,RevenueCenter_6,2,6,0,0,0.0,1210.0,0.0,200.0
2024-02-26,RevenueCenter_6,2,0,0,0,0.0,0.0,0.0,220.0
2024-02-27,RevenueCenter_6,2,1,0,0,0.0,0.0,0.0,1222.0
2024-02-28,RevenueCenter_6,2,2,0,0,70.0,0.0,0.0,0.0
2024-02-29,RevenueCenter_6,2,3,0,0,172.0,70.0,0.0,76.0
2024-03-01,RevenueCenter_6,3,4,1,0,1316.0,172.0,474.0,0.0
2024-03-02,RevenueCenter_6,3,5,1,0,0.0,1316.0,1210.0,280.0
2024-03-03,RevenueCenter_6,3,6,0,0,758.0,0.0,0.0,0.0
2024-03-04,RevenueCenter_6,3,0,0,0,0.0,758.0,0.0,280.0
2024-03-05,RevenueCenter_6,3,1,0,0,1066.0,0.0,0.0,0.0
2024-03-06,RevenueCenter_6,3,2,0,0,38.0,1066.0,70.0,0.0
2024-03-07,RevenueCenter_6,3,3,0,0,500.0,38.0,172.0,0.0
2024-03-08,RevenueCenter_6,3,4,1,0,948.0,500.0,1316.0,0.0
2024-03-10,RevenueCenter_6,3,6,0,0,0.0,948.0,0.0,64.0
2024-03-11,RevenueCenter_6,3,0,0,1,0.0,0.0,758.0,0.0
2024-03-13,RevenueCenter_6,3,2,0,0,0.0,0.0,0.0,0.0
2024-03-14,RevenueCenter_6,3,3,0,0,0.0,0.0,1066.0,282.0
2024-03-15,RevenueCenter_6,3,4,1,0,0.0,0.0,38.0,0.0
2024-03-16,RevenueCenter_6,3,5,1,0,0.0,0.0,500.0,254.0
2024-03-17,RevenueCenter_6,3,6,0,0,0.0,0.0,948.0,0.0
2024-03-18,RevenueCenter_6,3,0,0,0,0.0,0.0,0.0,626.0
