Date,RevenueCenterName,Month,DayOfWeek,IsWeekend,IsHoliday,Dinner,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m
2023-04-17,RevenueCenter_6,4,0,0,0,70.0,205.0,960.0,191.0
2023-04-18,RevenueCenter_6,4,1,0,0,213.0,70.0,704.0,114.0
2023-04-19,RevenueCenter_6,4,2,0,0,433.0,213.0,751.5,574.0
2023-04-20,RevenueCenter_6,4,3,0,1,874.0,433.0,1253.0,518.0
2023-04-21,RevenueCenter_6,4,4,1,1,250.0,874.0,380.0,1185.0
2023-04-22,RevenueCenter_6,4,5,1,1,673.0,250.0,110.0,471.0
2023-04-23,RevenueCenter_6,4,6,0,1,208.5,673.0,205.0,300.0
2023-04-24,RevenueCenter_6,4,0,0,0,706.0,208.5,70.0,0.0
2023-04-25,RevenueCenter_6,4,1,0,0,527.0,706.0,213.0,580.0
2023-04-26,RevenueCenter_6,4,2,0,0,0.0,527.0,433.0,760.0
2023-04-27,RevenueCenter_6,4,3,0,0,1201.5,0.0,874.0,208.0
2023-04-28,RevenueCenter_6,4,4,1,0,462.0,1201.5,250.0,545.75
2023-04-29,RevenueCenter_6,4,5,1,0,499.0,462.0,673.0,467.0
2023-04-30,RevenueCenter_6,4,6,0,0,329.0,499.0,208.5,316.0
2023-05-01,RevenueCenter_6,5,0,0,0,300.0,329.0,706.0,790.0
2023-05-02,RevenueCenter_6,5,1,0,0,1386.0,300.0,527.0,266.0
2023-05-03,RevenueCenter_6,5,2,0,0,1760.0,1386.0,0.0,101.0
2023-05-04,RevenueCenter_6,5,3,0,0,659.0,1760.0,1201.5,160.0
2023-05-05,RevenueCenter_6,5,4,1,0,565.0,659.0,462.0,474.0
2023-05-06,RevenueCenter_6,5,5,1,0,220.0,565.0,499.0,174.0
2023-05-07,RevenueCenter_6,5,6,0,0,47.0,220.0,329.0,1259.0
2023-05-08,RevenueCenter_6,5,0,0,0,163.0,47.0,300.0,425.0
2023-05-09,RevenueCenter_6,5,1,0,0,874.0,163.0,1386.0,856.5
2023-05-10,RevenueCenter_6,5,2,0,0,701.7,874.0,1760.0,960.0
2023-05-11,RevenueCenter_6,5,3,0,0,1799.0,701.7,659.0,704.0
2023-05-12,RevenueCenter_6,5,4,1,0,322.0,1799.0,565.0,751.5
2023-05-13,RevenueCenter_6,5,5,1,0,369.0,322.0,220.0,1253.0
2023-05-14,RevenueCenter_6,5,6,0,0,1085.0,369.0,47.0,380.0
2023-05-15,RevenueCenter_6,5,0,0,0,396.0,1085.0,163.0,110.0
2023-05-16,RevenueCenter_6,5,1,0,0,1430.7,396.0,874.0,205.0
2023-05-17,RevenueCenter_6,5,2,0,0,648.0,1430.7,701.7,70.0
2023-05-18,RevenueCenter_6,5,3,0,0,761.0,648.0,1799.0,213.0
2023-05-19,RevenueCenter_6,5,4,1,0,558.0,761.0,322.0,433.0
2023-05-20,RevenueCenter_6,5,5,1,0,963.0,558.0,369.0,874.0
2023-05-21,RevenueCenter_6,5,6,0,0,810.5,963.0,1085.0,250.0
2023-05-22,RevenueCenter_6,5,0,0,0,45.0,810.5,396.0,673.0
2023-05-23,RevenueCenter_6,5,1,0,0,648.0,45.0,1430.7,208.5
2023-05-24,RevenueCenter_6,5,2,0,0,145.0,648.0,648.0,706.0
2023-05-25,RevenueCenter_6,5,3,0,0,207.0,145.0,761.0,527.0
2023-05-26,RevenueCenter_6,5,4,1,0,726.7,207.0,558.0,0.0
2023-05-27,RevenueCenter_6,5,5,1,0,111.0,726.7,963.0,1201.5
2023-05-28,RevenueCenter_6,5,6,0,0,748.0,111.0,810.5,462.0
2023-05-29,RevenueCenter_6,5,0,0,0,190.0,748.0,45.0,499.0
2023-05-30,RevenueCenter_6,5,1,0,0,250.0,190.0,648.0,329.0
2023-05-31,RevenueCenter_6,5,2,0,0,80.0,250.0,145.0,300.0
2023-06-01,RevenueCenter_6,6,3,0,0,95.0,80.0,207.0,1386.0
2023-06-02,RevenueCenter_6,6,4,1,0,533.9,95.0,726.7,1760.0
2023-06-03,RevenueCenter_6,6,5,1,0,701.0,533.9,111.0,659.0
2023-06-04,RevenueCenter_6,6,6,0,0,458.5,701.0,748.0,565.0
2023-06-05,RevenueCenter_6,6,0,0,0,46.0,458.5,190.0,220.0
2023-06-06,RevenueCenter_6,6,1,0,0,48.0,46.0,250.0,47.0
2023-06-07,RevenueCenter_6,6,2,0,0,433.0,48.0,80.0,163.0
2023-06-08,RevenueCenter_6,6,3,0,0,205.0,433.0,95.0,874.0
2023-06-09,RevenueCenter_6,6,4,1,0,684.0,205.0,533.9,701.7
2023-06-10,RevenueCenter_6,6,5,1,0,326.0,684.0,701.0,1799.0
2023-06-11,RevenueCenter_6,6,6,0,0,91.75,326.0,458.5,322.0
2023-06-12,RevenueCenter_6,6,0,0,0,556.0,91.75,46.0,369.0
2023-06-13,RevenueCenter_6,6,1,0,0,245.0,556.0,48.0,1085.0
2023-06-14,RevenueCenter_6,6,2,0,0,298.75,245.0,433.0,396.0
2023-06-15,RevenueCenter_6,6,3,0,0,120.0,298.75,205.0,1430.7
2023-06-16,RevenueCenter_6,6,4,1,0,23.0,120.0,684.0,648.0
2023-06-17,RevenueCenter_6,6,5,1,0,1225.0,23.0,326.0,761.0
2023-06-18,RevenueCenter_6,6,6,0,0,1575.0,1225.0,91.75,558.0
2023-06-19,RevenueCenter_6,6,0,0,0,1421.5,1575.0,556.0,963.0
2023-06-20,RevenueCenter_6,6,1,0,1,360.0,1421.5,245.0,810.5
2023-06-21,RevenueCenter_6,6,2,0,0,314.5,360.0,298.75,45.0
2023-06-22,RevenueCenter_6,6,3,0,0,842.75,314.5,120.0,648.0
2023-06-23,RevenueCenter_6,6,4,1,0,943.0,842.75,23.0,145.0
2023-06-24,RevenueCenter_6,6,5,1,0,478.0,943.0,1225.0,207.0
2023-06-25,RevenueCenter_6,6,6,0,0,112.0,478.0,1575.0,726.7
2023-06-26,RevenueCenter_6,6,0,0,0,657.0,112.0,1421.5,111.0
2023-06-27,RevenueCenter_6,6,1,0,0,902.0,657.0,360.0,748.0
2023-06-28,RevenueCenter_6,6,2,0,1,439.0,902.0,314.5,190.0
2023-06-29,RevenueCenter_6,6,3,0,1,339.0,439.0,842.75,250.0
2023-06-30,RevenueCenter_6,6,4,1,1,475.0,339.0,943.0,80.0
2023-07-01,RevenueCenter_6,7,5,1,0,402.0,475.0,478.0,95.0
2023-07-02,RevenueCenter_6,7,6,0,0,472.0,402.0,112.0,533.9
2023-07-03,RevenueCenter_6,7,0,0,0,556.0,472.0,657.0,701.0
2023-07-04,RevenueCenter_6,7,1,0,0,584.5,556.0,902.0,458.5
2023-07-05,RevenueCenter_6,7,2,0,0,286.0,584.5,439.0,46.0
2023-07-06,RevenueCenter_6,7,3,0,0,300.0,286.0,339.0,48.0
2023-07-07,RevenueCenter_6,7,4,1,0,638.0,300.0,475.0,433.0
2023-07-08,RevenueCenter_6,7,5,1,0,258.5,638.0,402.0,205.0
2023-07-09,RevenueCenter_6,7,6,0,0,174.5,258.5,472.0,684.0
2023-07-10,RevenueCenter_6,7,0,0,0,1569.0,174.5,556.0,326.0
2023-07-11,RevenueCenter_6,7,1,0,0,102.5,1569.0,584.5,91.75
2023-07-12,RevenueCenter_6,7,2,0,0,334.0,102.5,286.0,556.0
2023-07-13,RevenueCenter_6,7,3,0,0,839.0,334.0,300.0,245.0
2023-07-14,RevenueCenter_6,7,4,1,0,1207.0,839.0,638.0,298.75
2023-07-15,RevenueCenter_6,7,5,1,0,40.0,1207.0,258.5,120.0
2023-07-16,RevenueCenter_6,7,6,0,0,605.0,40.0,174.5,23.0
2023-07-17,RevenueCenter_6,7,0,0,0,512.5,605.0,1569.0,1225.0
2023-07-18,RevenueCenter_6,7,1,0,0,1106.0,512.5,102.5,1575.0
2023-07-19,RevenueCenter_6,7,2,0,0,162.5,1106.0,334.0,1421.5
2023-07-20,RevenueCenter_6,7,3,0,0,753.0,162.5,839.0,360.0
2023-07-21,RevenueCenter_6,7,4,1,0,241.0,753.0,1207.0,314.5
2023-07-22,RevenueCenter_6,7,5,1,0,0.0,241.0,40.0,842.75
2023-07-23,RevenueCenter_6,7,6,0,0,434.5,0.0,605.0,943.0
2023-07-24,RevenueCenter_6,7,0,0,0,1376.5,434.5,512.5,478.0
2023-07-25,RevenueCenter_6,7,1,0,0,749.0,1376.5,1106.0,112.0
2023-07-26,RevenueCenter_6,7,2,0,0,416.0,749.0,162.5,657.0
2023-07-27,RevenueCenter_6,7,3,0,0,149.0,416.0,753.0,902.0
2023-07-28,RevenueCenter_6,7,4,1,0,270.0,149.0,241.0,439.0
2023-07-29,RevenueCenter_6,7,5,1,0,493.5,270.0,0.0,339.0
2023-07-30,RevenueCenter_6,7,6,0,0,343.0,493.5,434.5,475.0
2023-07-31,RevenueCenter_6,7,0,0,0,755.0,343.0,1376.5,402.0
2023-08-01,RevenueCenter_6,8,1,0,0,236.0,755.0,749.0,472.0
2023-08-02,RevenueCenter_6,8,2,0,0,147.0,236.0,416.0,556.0
2023-08-03,RevenueCenter_6,8,3,0,0,848.0,147.0,149.0,584.5
2023-08-04,RevenueCenter_6,8,4,1,0,245.0,848.0,270.0,286.0
2023-08-05,RevenueCenter_6,8,5,1,0,0.0,245.0,493.5,300.0
2023-08-06,RevenueCenter_6,8,6,0,0,52.5,0.0,343.0,638.0
2023-08-07,RevenueCenter_6,8,0,0,0,40.0,52.5,755.0,258.5
2023-08-08,RevenueCenter_6,8,1,0,0,318.5,40.0,236.0,174.5
2023-08-09,RevenueCenter_6,8,2,0,0,170.0,318.5,147.0,1569.0
2023-08-10,RevenueCenter_6,8,3,0,0,146.0,170.0,848.0,102.5
2023-08-11,RevenueCenter_6,8,4,1,0,605.0,146.0,245.0,334.0
2023-08-12,RevenueCenter_6,8,5,1,0,657.0,605.0,0.0,839.0
2023-08-13,RevenueCenter_6,8,6,0,0,441.0,657.0,52.5,1207.0
2023-08-14,RevenueCenter_6,8,0,0,0,220.0,441.0,40.0,40.0
2023-08-15,RevenueCenter_6,8,1,0,0,328.0,220.0,318.5,605.0
2023-08-16,RevenueCenter_6,8,2,0,0,432.0,328.0,170.0,512.5
2023-08-17,RevenueCenter_6,8,3,0,0,246.0,432.0,146.0,1106.0
2023-08-18,RevenueCenter_6,8,4,1,0,341.0,246.0,605.0,162.5
2023-08-19,RevenueCenter_6,8,5,1,0,1195.0,341.0,657.0,753.0
2023-08-20,RevenueCenter_6,8,6,0,0,1054.5,1195.0,441.0,241.0
2023-08-21,RevenueCenter_6,8,0,0,0,855.0,1054.5,220.0,0.0
2023-08-22,RevenueCenter_6,8,1,0,0,744.0,855.0,328.0,434.5
2023-08-23,RevenueCenter_6,8,2,0,0,637.0,744.0,432.0,1376.5
2023-08-24,RevenueCenter_6,8,3,0,0,49.0,637.0,246.0,749.0
2023-08-25,RevenueCenter_6,8,4,1,0,322.0,49.0,341.0,416.0
2023-08-26,RevenueCenter_6,8,5,1,0,646.25,322.0,1195.0,149.0
2023-08-27,RevenueCenter_6,8,6,0,0,586.0,646.25,1054.5,270.0
2023-08-28,RevenueCenter_6,8,0,0,0,429.0,586.0,855.0,493.5
2023-08-29,RevenueCenter_6,8,1,0,0,881.0,429.0,744.0,343.0
2023-08-30,RevenueCenter_6,8,2,0,0,1237.0,881.0,637.0,755.0
2023-08-31,RevenueCenter_6,8,3,0,0,85.0,1237.0,49.0,236.0
2023-09-01,RevenueCenter_6,9,4,1,0,40.0,85.0,322.0,147.0
2023-09-02,RevenueCenter_6,9,5,1,0,773.0,40.0,646.25,848.0
2023-09-03,RevenueCenter_6,9,6,0,0,281.0,773.0,586.0,245.0
2023-09-04,RevenueCenter_6,9,0,0,0,314.0,281.0,429.0,0.0
2023-09-05,RevenueCenter_6,9,1,0,0,175.5,314.0,881.0,52.5
2023-09-06,RevenueCenter_6,9,2,0,0,189.0,175.5,1237.0,40.0
2023-09-07,RevenueCenter_6,9,3,0,0,352.5,189.0,85.0,318.5
2023-09-08,RevenueCenter_6,9,4,1,0,315.0,352.5,40.0,170.0
2023-09-09,RevenueCenter_6,9,5,1,0,1614.0,315.0,773.0,146.0
2023-09-10,RevenueCenter_6,9,6,0,0,432.5,1614.0,281.0,605.0
2023-09-11,RevenueCenter_6,9,0,0,0,293.0,432.5,314.0,657.0
2023-09-12,RevenueCenter_6,9,1,0,0,900.5,293.0,175.5,441.0
2023-09-13,RevenueCenter_6,9,2,0,0,681.0,900.5,189.0,220.0
2023-09-14,RevenueCenter_6,9,3,0,0,0.0,681.0,352.5,328.0
2023-09-15,RevenueCenter_6,9,4,1,0,566.0,0.0,315.0,432.0
2023-09-16,RevenueCenter_6,9,5,1,0,860.0,566.0,1614.0,246.0
2023-09-17,RevenueCenter_6,9,6,0,0,487.0,860.0,432.5,341.0
2023-09-18,RevenueCenter_6,9,0,0,0,582.5,487.0,293.0,1195.0
2023-09-19,RevenueCenter_6,9,1,0,0,386.0,582.5,900.5,1054.5
2023-09-20,RevenueCenter_6,9,2,0,0,112.0,386.0,681.0,855.0
2023-09-21,RevenueCenter_6,9,3,0,0,209.0,112.0,0.0,744.0
2023-09-22,RevenueCenter_6,9,4,1,0,278.0,209.0,566.0,637.0
2023-09-23,RevenueCenter_6,9,5,1,0,651.5,278.0,860.0,49.0
2023-09-24,RevenueCenter_6,9,6,0,0,635.0,651.5,487.0,322.0
2023-09-25,RevenueCenter_6,9,0,0,0,96.0,635.0,582.5,646.25
2023-09-26,RevenueCenter_6,9,1,0,0,95.0,96.0,386.0,586.0
2023-09-27,RevenueCenter_6,9,2,0,0,408.0,95.0,112.0,429.0
2023-09-28,RevenueCenter_6,9,3,0,0,965.0,408.0,209.0,881.0
2023-09-29,RevenueCenter_6,9,4,1,0,569.0,965.0,278.0,1237.0
2023-09-30,RevenueCenter_6,9,5,1,0,654.5,569.0,651.5,85.0
2023-10-01,RevenueCenter_6,10,6,0,0,297.0,654.5,635.0,40.0
2023-10-02,RevenueCenter_6,10,0,0,0,369.0,297.0,96.0,773.0
2023-10-03,RevenueCenter_6,10,1,0,0,304.0,369.0,95.0,281.0
2023-10-04,RevenueCenter_6,10,2,0,0,483.0,304.0,408.0,314.0
2023-10-05,RevenueCenter_6,10,3,0,0,372.0,483.0,965.0,175.5
2023-10-06,RevenueCenter_6,10,4,1,0,59.0,372.0,569.0,189.0
2023-10-07,RevenueCenter_6,10,5,1,0,296.0,59.0,654.5,352.5
2023-10-08,RevenueCenter_6,10,6,0,0,340.0,296.0,297.0,315.0
2023-10-09,RevenueCenter_6,10,0,0,0,40.0,340.0,369.0,1614.0
2023-10-10,RevenueCenter_6,10,1,0,0,181.0,40.0,304.0,432.5
2023-10-11,RevenueCenter_6,10,2,0,0,351.0,181.0,483.0,293.0
2023-10-12,RevenueCenter_6,10,3,0,0,43.0,351.0,372.0,900.5
2023-10-13,RevenueCenter_6,10,4,1,0,320.7,43.0,59.0,681.0
2023-10-14,RevenueCenter_6,10,5,1,0,239.0,320.7,296.0,0.0
2023-10-15,RevenueCenter_6,10,6,0,0,50.0,239.0,340.0,566.0
2023-10-16,RevenueCenter_6,10,0,0,0,201.0,50.0,40.0,860.0
2023-10-17,RevenueCenter_6,10,1,0,0,86.0,201.0,181.0,487.0
2023-10-18,RevenueCenter_6,10,2,0,0,922.0,86.0,351.0,582.5
2023-10-19,RevenueCenter_6,10,3,0,0,1000.0,922.0,43.0,386.0
2023-10-20,RevenueCenter_6,10,4,1,0,172.0,1000.0,320.7,112.0
2023-10-21,RevenueCenter_6,10,5,1,0,197.0,172.0,239.0,209.0
2023-10-22,RevenueCenter_6,10,6,0,0,98.0,197.0,50.0,278.0
2023-10-23,RevenueCenter_6,10,0,0,0,698.0,98.0,201.0,651.5
2023-10-24,RevenueCenter_6,10,1,0,0,0.0,698.0,86.0,635.0
2023-10-25,RevenueCenter_6,10,2,0,0,936.0,0.0,922.0,96.0
2023-10-27,RevenueCenter_6,10,4,1,0,591.0,936.0,1000.0,95.0
2023-10-28,RevenueCenter_6,10,5,1,0,723.0,591.0,172.0,408.0
2023-10-29,RevenueCenter_6,10,6,0,0,880.0,723.0,197.0,965.0
2023-10-30,RevenueCenter_6,10,0,0,0,855.0,880.0,98.0,569.0
2023-10-31,RevenueCenter_6,10,1,0,0,600.0,855.0,698.0,654.5
2023-11-01,RevenueCenter_6,11,2,0,0,204.0,600.0,0.0,297.0
2023-11-02,RevenueCenter_6,11,3,0,0,952.0,204.0,936.0,369.0
2023-11-03,RevenueCenter_6,11,4,1,0,727.0,952.0,591.0,304.0
2023-11-04,RevenueCenter_6,11,5,1,0,149.0,727.0,723.0,483.0
2023-11-05,RevenueCenter_6,11,6,0,0,418.0,149.0,880.0,372.0
2023-11-06,RevenueCenter_6,11,0,0,0,669.0,418.0,855.0,59.0
2023-11-07,RevenueCenter_6,11,1,0,0,758.0,669.0,600.0,296.0
2023-11-08,RevenueCenter_6,11,2,0,0,516.0,758.0,204.0,340.0
2023-11-09,RevenueCenter_6,11,3,0,0,320.0,516.0,952.0,40.0
2023-11-10,RevenueCenter_6,11,4,1,0,1034.0,320.0,727.0,181.0
2023-11-11,RevenueCenter_6,11,5,1,0,513.0,1034.0,149.0,351.0
2023-11-12,RevenueCenter_6,11,6,0,0,1106.0,513.0,418.0,43.0
2023-11-13,RevenueCenter_6,11,0,0,0,633.5,1106.0,669.0,320.7
2023-11-14,RevenueCenter_6,11,1,0,0,262.0,633.5,758.0,239.0
2023-11-15,RevenueCenter_6,11,2,0,0,750.0,262.0,516.0,50.0
2023-11-16,RevenueCenter_6,11,3,0,0,252.0,750.0,320.0,201.0
2023-11-17,RevenueCenter_6,11,4,1,0,10200.0,252.0,1034.0,86.0
2023-11-18,RevenueCenter_6,11,5,1,0,291.0,10200.0,513.0,922.0
2023-11-19,RevenueCenter_6,11,6,0,0,237.0,291.0,1106.0,1000.0
2023-11-20,RevenueCenter_6,11,0,0,0,1681.0,237.0,633.5,172.0
2023-11-21,RevenueCenter_6,11,1,0,0,475.0,1681.0,262.0,197.0
2023-11-22,RevenueCenter_6,11,2,0,0,30.0,475.0,750.0,98.0
2023-11-23,RevenueCenter_6,11,3,0,0,1033.5,30.0,252.0,698.0
2023-11-24,RevenueCenter_6,11,4,1,0,663.0,1033.5,10200.0,0.0
2023-11-25,RevenueCenter_6,11,5,1,0,252.5,663.0,291.0,936.0
2023-11-26,RevenueCenter_6,11,6,0,0,989.5,252.5,237.0,591.0
2023-11-27,RevenueCenter_6,11,0,0,0,964.0,989.5,1681.0,723.0
2023-11-28,RevenueCenter_6,11,1,0,0,49.0,964.0,475.0,880.0
2023-11-29,RevenueCenter_6,11,2,0,0,98.0,49.0,30.0,855.0
2023-11-30,RevenueCenter_6,11,3,0,0,1741.5,98.0,1033.5,600.0
2023-12-01,RevenueCenter_6,12,4,1,0,553.0,1741.5,663.0,204.0
2023-12-02,RevenueCenter_6,12,5,1,1,794.5,553.0,252.5,952.0
2023-12-03,RevenueCenter_6,12,6,0,1,1804.5,794.5,989.5,727.0
2023-12-04,RevenueCenter_6,12,0,0,0,1407.0,1804.5,964.0,149.0
2023-12-05,RevenueCenter_6,12,1,0,0,1201.0,1407.0,49.0,418.0
2023-12-06,RevenueCenter_6,12,2,0,0,77.0,1201.0,98.0,669.0
2023-12-07,RevenueCenter_6,12,3,0,0,587.0,77.0,1741.5,758.0
2023-12-08,RevenueCenter_6,12,4,1,0,1036.0,587.0,553.0,516.0
2023-12-09,RevenueCenter_6,12,5,1,0,313.5,1036.0,794.5,320.0
2023-12-10,RevenueCenter_6,12,6,0,0,165.0,313.5,1804.5,1034.0
2023-12-11,RevenueCenter_6,12,0,0,0,450.0,165.0,1407.0,513.0
2023-12-12,RevenueCenter_6,12,1,0,0,21203.0,450.0,1201.0,1106.0
2023-12-13,RevenueCenter_6,12,2,0,0,808.0,21203.0,77.0,633.5
2023-12-14,RevenueCenter_6,12,3,0,0,629.5,808.0,587.0,262.0
2023-12-15,RevenueCenter_6,12,4,1,0,181.4,629.5,1036.0,750.0
2023-12-16,RevenueCenter_6,12,5,1,0,266.0,181.4,313.5,252.0
2023-12-17,RevenueCenter_6,12,6,0,0,193.0,266.0,165.0,10200.0
2023-12-18,RevenueCenter_6,12,0,0,0,865.4,193.0,450.0,291.0
2023-12-19,RevenueCenter_6,12,1,0,0,291.0,865.4,21203.0,237.0
2023-12-20,RevenueCenter_6,12,2,0,0,486.0,291.0,808.0,1681.0
2023-12-21,RevenueCenter_6,12,3,0,0,515.5,486.0,629.5,475.0
2023-12-22,RevenueCenter_6,12,4,1,0,0.0,515.5,181.4,30.0
2023-12-23,RevenueCenter_6,12,5,1,0,1077.0,0.0,266.0,1033.5
2023-12-24,RevenueCenter_6,12,6,0,0,262.5,1077.0,193.0,663.0
2023-12-25,RevenueCenter_6,12,0,0,0,55.0,262.5,865.4,252.5
2023-12-26,RevenueCenter_6,12,1,0,0,1319.0,55.0,291.0,989.5
2023-12-27,RevenueCenter_6,12,2,0,0,717.0,1319.0,486.0,964.0
2023-12-28,RevenueCenter_6,12,3,0,0,340.0,717.0,515.5,49.0
2023-12-29,RevenueCenter_6,12,4,1,0,502.0,340.0,0.0,98.0
2023-12-30,RevenueCenter_6,12,5,1,0,817.5,502.0,1077.0,1741.5
2023-12-31,RevenueCenter_6,12,6,0,1,593.0,817.5,262.5,553.0
2024-01-01,RevenueCenter_6,1,0,0,1,678.0,593.0,55.0,794.5
2024-01-02,RevenueCenter_6,1,1,0,0,1386.0,678.0,1319.0,1804.5
2024-01-03,RevenueCenter_6,1,2,0,0,590.0,1386.0,717.0,1407.0
2024-01-04,RevenueCenter_6,1,3,0,0,1340.0,590.0,340.0,1201.0
2024-01-05,RevenueCenter_6,1,4,1,0,1180.0,1340.0,502.0,77.0
2024-01-06,RevenueCenter_6,1,5,1,0,544.0,1180.0,817.5,587.0
2024-01-07,RevenueCenter_6,1,6,0,0,510.0,544.0,593.0,1036.0
2024-01-08,RevenueCenter_6,1,0,0,0,286.0,510.0,678.0,313.5
2024-01-09,RevenueCenter_6,1,1,0,0,762.0,286.0,1386.0,165.0
2024-01-10,RevenueCenter_6,1,2,0,0,294.0,762.0,590.0,450.0
2024-01-11,RevenueCenter_6,1,3,0,0,344.0,294.0,1340.0,21203.0
2024-01-12,RevenueCenter_6,1,4,1,0,450.0,344.0,1180.0,808.0
2024-01-13,RevenueCenter_6,1,5,1,0,1806.0,450.0,544.0,629.5
2024-01-14,RevenueCenter_6,1,6,0,0,2282.0,1806.0,510.0,181.4
2024-01-15,RevenueCenter_6,1,0,0,0,686.0,2282.0,286.0,266.0
2024-01-16,RevenueCenter_6,1,1,0,0,484.0,686.0,762.0,193.0
2024-01-17,RevenueCenter_6,1,2,0,0,840.0,484.0,294.0,865.4
2024-01-18,RevenueCenter_6,1,3,0,0,2375.0,840.0,344.0,291.0
2024-01-19,RevenueCenter_6,1,4,1,0,1801.0,2375.0,450.0,486.0
2024-01-20,RevenueCenter_6,1,5,1,0,1272.0,1801.0,1806.0,515.5
2024-01-21,RevenueCenter_6,1,6,0,0,959.0,1272.0,2282.0,0.0
2024-01-22,RevenueCenter_6,1,0,0,0,1484.0,959.0,686.0,1077.0
2024-01-23,RevenueCenter_6,1,1,0,0,120.0,1484.0,484.0,262.5
2024-01-24,RevenueCenter_6,1,2,0,0,300.0,120.0,840.0,55.0
2024-01-25,RevenueCenter_6,1,3,0,0,235.0,300.0,2375.0,1319.0
2024-01-26,RevenueCenter_6,1,4,1,0,326.0,235.0,1801.0,717.0
2024-01-27,RevenueCenter_6,1,5,1,0,200.0,326.0,1272.0,340.0
2024-01-28,RevenueCenter_6,1,6,0,0,40.0,200.0,959.0,502.0
2024-01-29,RevenueCenter_6,1,0,0,0,972.0,40.0,1484.0,817.5
2024-01-30,RevenueCenter_6,1,1,0,0,330.0,972.0,120.0,593.0
2024-01-31,RevenueCenter_6,1,2,0,0,790.0,330.0,300.0,678.0
2024-02-01,RevenueCenter_6,2,3,0,0,302.0,790.0,235.0,1386.0
2024-02-02,RevenueCenter_6,2,4,1,0,280.0,302.0,326.0,590.0
2024-02-03,RevenueCenter_6,2,5,1,0,305.2,280.0,200.0,1340.0
2024-02-04,RevenueCenter_6,2,6,0,0,1044.0,305.2,40.0,1180.0
2024-02-05,RevenueCenter_6,2,0,0,0,610.0,1044.0,972.0,544.0
2024-02-06,RevenueCenter_6,2,1,0,0,0.0,610.0,330.0,510.0
2024-02-07,RevenueCenter_6,2,2,0,0,1333.0,0.0,790.0,286.0
2024-02-08,RevenueCenter_6,2,3,0,0,140.0,1333.0,302.0,762.0
2024-02-09,RevenueCenter_6,2,4,1,0,1160.0,140.0,280.0,294.0
2024-02-10,RevenueCenter_6,2,5,1,0,202.0,1160.0,305.2,344.0
2024-02-12,RevenueCenter_6,2,0,0,0,0.0,202.0,1044.0,450.0
2024-02-13,RevenueCenter_6,2,1,0,0,230.0,0.0,610.0,1806.0
2024-02-14,RevenueCenter_6,2,2,0,0,734.0,230.0,0.0,2282.0
2024-02-15,RevenueCenter_6,2,3,0,0,730.0,734.0,1333.0,686.0
2024-02-16,RevenueCenter_6,2,4,1,0,306.0,730.0,140.0,484.0
2024-02-17,RevenueCenter_6,2,5,1,0,360.0,306.0,1160.0,840.0
2024-02-18,RevenueCenter_6,2,6,0,0,412.0,360.0,202.0,2375.0
2024-02-19,RevenueCenter_6,2,0,0,0,1154.0,412.0,0.0,1801.0
2024-02-20,RevenueCenter_6,2,1,0,0,2358.0,1154.0,230.0,1272.0
2024-02-21,RevenueCenter_6,2,2,0,0,488.0,2358.0,734.0,959.0
2024-02-22,RevenueCenter_6,2,3,0,0,1762.0,488.0,730.0,1484.0
2024-02-23,RevenueCenter_6,2,4,1,0,1456.0,1762.0,306.0,120.0
2024-02-24,RevenueCenter_6,2,5,1,0,642.0,1456.0,360.0,300.0
2024-02-25,RevenueCenter_6,2,6,0,0,80.0,642.0,412.0,235.0
2024-02-26,RevenueCenter_6,2,0,0,0,37870.0,80.0,1154.0,326.0
2024-02-27,RevenueCenter_6,2,1,0,0,0.0,37870.0,2358.0,200.0
2024-02-28,RevenueCenter_6,2,2,0,0,484.0,0.0,488.0,40.0
2024-02-29,RevenueCenter_6,2,3,0,0,280.0,484.0,1762.0,972.0
2024-03-01,RevenueCenter_6,3,4,1,0,55200.0,280.0,1456.0,330.0
2024-03-02,RevenueCenter_6,3,5,1,0,454.0,55200.0,642.0,790.0
2024-03-03,RevenueCenter_6,3,6,0,0,0.0,454.0,80.0,302.0
2024-03-04,RevenueCenter_6,3,0,0,0,308.0,0.0,37870.0,280.0
2024-03-05,RevenueCenter_6,3,1,0,0,1800.0,308.0,0.0,305.2
2024-03-06,RevenueCenter_6,3,2,0,0,288.0,1800.0,484.0,1044.0
2024-03-07,RevenueCenter_6,3,3,0,0,816.0,288.0,280.0,610.0
2024-03-08,RevenueCenter_6,3,4,1,0,568.0,816.0,55200.0,0.0
2024-03-10,RevenueCenter_6,3,6,0,0,108.0,568.0,454.0,1333.0
2024-03-11,RevenueCenter_6,3,0,0,1,1088.0,108.0,0.0,140.0
2024-03-13,RevenueCenter_6,3,2,0,0,320.0,1088.0,308.0,1160.0
2024-03-14,RevenueCenter_6,3,3,0,0,598.0,320.0,1800.0,202.0
2024-03-15,RevenueCenter_6,3,4,1,0,950.0,598.0,288.0,0.0
2024-03-16,RevenueCenter_6,3,5,1,0,400.0,950.0,816.0,230.0
2024-03-17,RevenueCenter_6,3,6,0,0,567.0,400.0,568.0,734.0
2024-03-18,RevenueCenter_6,3,0,0,0,240.0,567.0,108.0,730.0
2024-03-19,RevenueCenter_6,3,1,0,0,220.0,240.0,1088.0,306.0
