Date,RevenueCenterName,Month,DayOfWeek,IsWeekend,IsHoliday,Lunch,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m
2023-12-25,RevenueCenter_1,12,0,0,0,379.5,178.0,161.0,1040.0
2023-12-26,RevenueCenter_1,12,1,0,0,1213.0,379.5,677.5,472.0
2023-12-27,RevenueCenter_1,12,2,0,0,559.0,1213.0,165.5,370.0
2023-12-28,RevenueCenter_1,12,3,0,0,329.0,559.0,350.0,686.0
2023-12-29,RevenueCenter_1,12,4,1,0,965.5,329.0,163.0,110.0
2023-12-30,RevenueCenter_1,12,5,1,0,2769.5,965.5,284.0,1058.0
2023-12-31,RevenueCenter_1,12,6,0,1,853.0,2769.5,178.0,503.0
2024-01-01,RevenueCenter_1,1,0,0,1,952.0,853.0,379.5,349.0
2024-01-02,RevenueCenter_1,1,1,0,0,1561.0,952.0,1213.0,665.0
2024-01-03,RevenueCenter_1,1,2,0,0,4504.0,1561.0,559.0,635.25
2024-01-04,RevenueCenter_1,1,3,0,0,1248.0,4504.0,329.0,827.0
2024-01-05,RevenueCenter_1,1,4,1,0,4208.0,1248.0,965.5,129.0
2024-01-06,RevenueCenter_1,1,5,1,0,897.0,4208.0,2769.5,1661.0
2024-01-07,RevenueCenter_1,1,6,0,0,2075.0,897.0,853.0,314.0
2024-01-08,RevenueCenter_1,1,0,0,0,1311.0,2075.0,952.0,25.0
2024-01-09,RevenueCenter_1,1,1,0,0,1014.0,1311.0,1561.0,336.0
2024-01-10,RevenueCenter_1,1,2,0,0,1818.0,1014.0,4504.0,518.5
2024-01-11,RevenueCenter_1,1,3,0,0,310.0,1818.0,1248.0,400.0
2024-01-12,RevenueCenter_1,1,4,1,0,1672.0,310.0,4208.0,410.0
2024-01-13,RevenueCenter_1,1,5,1,0,650.0,1672.0,897.0,755.0
2024-01-14,RevenueCenter_1,1,6,0,0,980.0,650.0,2075.0,185.0
2024-01-15,RevenueCenter_1,1,0,0,0,718.0,980.0,1311.0,0.0
2024-01-16,RevenueCenter_1,1,1,0,0,740.0,718.0,1014.0,330.0
2024-01-17,RevenueCenter_1,1,2,0,0,754.0,740.0,1818.0,161.0
2024-01-18,RevenueCenter_1,1,3,0,0,1572.0,754.0,310.0,677.5
2024-01-19,RevenueCenter_1,1,4,1,0,1340.0,1572.0,1672.0,165.5
2024-01-20,RevenueCenter_1,1,5,1,0,1145.0,1340.0,650.0,350.0
2024-01-21,RevenueCenter_1,1,6,0,0,560.0,1145.0,980.0,163.0
2024-01-22,RevenueCenter_1,1,0,0,0,560.0,560.0,718.0,284.0
2024-01-23,RevenueCenter_1,1,1,0,0,864.0,560.0,740.0,178.0
2024-01-24,RevenueCenter_1,1,2,0,0,1212.0,864.0,754.0,379.5
2024-01-25,RevenueCenter_1,1,3,0,0,2202.0,1212.0,1572.0,1213.0
2024-01-26,RevenueCenter_1,1,4,1,0,2912.0,2202.0,1340.0,559.0
2024-01-27,RevenueCenter_1,1,5,1,0,2686.0,2912.0,1145.0,329.0
2024-01-28,RevenueCenter_1,1,6,0,0,2600.0,2686.0,560.0,965.5
2024-01-29,RevenueCenter_1,1,0,0,0,2188.0,2600.0,560.0,2769.5
2024-01-30,RevenueCenter_1,1,1,0,0,2206.0,2188.0,864.0,853.0
2024-01-31,RevenueCenter_1,1,2,0,0,1710.0,2206.0,1212.0,952.0
2024-02-01,RevenueCenter_1,2,3,0,0,682.0,1710.0,2202.0,1561.0
2024-02-02,RevenueCenter_1,2,4,1,0,1195.0,682.0,2912.0,4504.0
2024-02-03,RevenueCenter_1,2,5,1,0,1575.0,1195.0,2686.0,1248.0
2024-02-04,RevenueCenter_1,2,6,0,0,3706.0,1575.0,2600.0,4208.0
2024-02-05,RevenueCenter_1,2,0,0,0,1262.0,3706.0,2188.0,897.0
2024-02-06,RevenueCenter_1,2,1,0,0,1912.0,1262.0,2206.0,2075.0
2024-02-07,RevenueCenter_1,2,2,0,0,244.0,1912.0,1710.0,1311.0
2024-02-08,RevenueCenter_1,2,3,0,0,2340.0,244.0,682.0,1014.0
2024-02-09,RevenueCenter_1,2,4,1,0,804.0,2340.0,1195.0,1818.0
2024-02-10,RevenueCenter_1,2,5,1,0,2752.0,804.0,1575.0,310.0
2024-02-11,RevenueCenter_1,2,6,0,0,2220.0,2752.0,3706.0,1672.0
2024-02-12,RevenueCenter_1,2,0,0,0,2950.0,2220.0,1262.0,650.0
2024-02-13,RevenueCenter_1,2,1,0,0,1886.0,2950.0,1912.0,980.0
2024-02-14,RevenueCenter_1,2,2,0,0,1694.0,1886.0,244.0,718.0
2024-02-15,RevenueCenter_1,2,3,0,0,2900.0,1694.0,2340.0,740.0
2024-02-16,RevenueCenter_1,2,4,1,0,178.5,2900.0,804.0,754.0
2024-02-17,RevenueCenter_1,2,5,1,0,2108.0,178.5,2752.0,1572.0
2024-02-18,RevenueCenter_1,2,6,0,0,544.0,2108.0,2220.0,1340.0
2024-02-19,RevenueCenter_1,2,0,0,0,1514.0,544.0,2950.0,1145.0
2024-02-20,RevenueCenter_1,2,1,0,0,80.0,1514.0,1886.0,560.0
2024-02-21,RevenueCenter_1,2,2,0,0,584.0,80.0,1694.0,560.0
2024-02-22,RevenueCenter_1,2,3,0,0,3398.0,584.0,2900.0,864.0
2024-02-23,RevenueCenter_1,2,4,1,0,1757.5,3398.0,178.5,1212.0
2024-02-24,RevenueCenter_1,2,5,1,0,1220.0,1757.5,2108.0,2202.0
2024-02-25,RevenueCenter_1,2,6,0,0,1724.0,1220.0,544.0,2912.0
2024-02-26,RevenueCenter_1,2,0,0,0,728.0,1724.0,1514.0,2686.0
2024-02-27,RevenueCenter_1,2,1,0,0,3801.8,728.0,80.0,2600.0
2024-02-28,RevenueCenter_1,2,2,0,0,2582.0,3801.8,584.0,2188.0
2024-02-29,RevenueCenter_1,2,3,0,0,220.0,2582.0,3398.0,2206.0
2024-03-01,RevenueCenter_1,3,4,1,0,1767.0,220.0,1757.5,1710.0
2024-03-02,RevenueCenter_1,3,5,1,0,3482.0,1767.0,1220.0,682.0
2024-03-03,RevenueCenter_1,3,6,0,0,3586.0,3482.0,1724.0,1195.0
2024-03-04,RevenueCenter_1,3,0,0,0,1164.0,3586.0,728.0,1575.0
2024-03-05,RevenueCenter_1,3,1,0,0,1768.0,1164.0,3801.8,3706.0
2024-03-06,RevenueCenter_1,3,2,0,0,1235.0,1768.0,2582.0,1262.0
2024-03-07,RevenueCenter_1,3,3,0,0,1050.0,1235.0,220.0,1912.0
2024-03-08,RevenueCenter_1,3,4,1,0,750.0,1050.0,1767.0,244.0
2024-03-09,RevenueCenter_1,3,5,1,0,472.0,750.0,3482.0,2340.0
2024-03-10,RevenueCenter_1,3,6,0,0,80.0,472.0,3586.0,804.0
2024-03-11,RevenueCenter_1,3,0,0,1,890.0,80.0,1164.0,2752.0
2024-03-12,RevenueCenter_1,3,1,0,0,1600.0,890.0,1768.0,2220.0
2024-03-13,RevenueCenter_1,3,2,0,0,420.0,1600.0,1235.0,2950.0
2024-03-14,RevenueCenter_1,3,3,0,0,670.0,420.0,1050.0,1886.0
2024-03-15,RevenueCenter_1,3,4,1,0,610.0,670.0,750.0,1694.0
2024-03-16,RevenueCenter_1,3,5,1,0,540.0,610.0,472.0,2900.0
2024-03-17,RevenueCenter_1,3,6,0,0,360.0,540.0,80.0,178.5
2024-03-18,RevenueCenter_1,3,0,0,0,270.0,360.0,890.0,2108.0
2024-03-19,RevenueCenter_1,3,1,0,0,1713.0,270.0,1600.0,544.0
2024-03-20,RevenueCenter_1,3,2,0,0,370.0,1713.0,420.0,1514.0
2024-03-21,RevenueCenter_1,3,3,0,0,450.0,370.0,670.0,80.0
2024-03-22,RevenueCenter_1,3,4,1,0,210.0,450.0,610.0,584.0
2024-03-23,RevenueCenter_1,3,5,1,0,445.0,210.0,540.0,3398.0
2024-03-24,RevenueCenter_1,3,6,0,0,108.75,445.0,360.0,1757.5
2024-03-25,RevenueCenter_1,3,0,0,0,277.0,108.75,270.0,1220.0
2024-03-26,RevenueCenter_1,3,1,0,0,132.0,277.0,1713.0,1724.0
2024-03-27,RevenueCenter_1,3,2,0,0,1392.0,132.0,370.0,728.0
2024-03-28,RevenueCenter_1,3,3,0,0,477.0,1392.0,450.0,3801.8
2024-03-29,RevenueCenter_1,3,4,1,0,842.0,477.0,210.0,2582.0
2024-03-30,RevenueCenter_1,3,5,1,0,477.0,842.0,445.0,220.0
2024-03-31,RevenueCenter_1,3,6,0,0,248.0,477.0,108.75,1767.0
2024-04-01,RevenueCenter_1,4,0,0,0,350.0,248.0,277.0,3482.0
2024-04-02,RevenueCenter_1,4,1,0,0,231.0,350.0,132.0,3586.0
2024-04-03,RevenueCenter_1,4,2,0,0,394.0,231.0,1392.0,1164.0
2024-04-04,RevenueCenter_1,4,3,0,0,928.0,394.0,477.0,1768.0
2024-04-05,RevenueCenter_1,4,4,1,0,0.0,928.0,842.0,1235.0
2024-04-06,RevenueCenter_1,4,5,1,0,389.2,0.0,477.0,1050.0
2024-04-07,RevenueCenter_1,4,6,0,0,120.0,389.2,248.0,750.0
2024-04-08,RevenueCenter_1,4,0,0,1,80.0,120.0,350.0,472.0
2024-04-09,RevenueCenter_1,4,1,0,1,195.0,80.0,231.0,80.0
2024-04-10,RevenueCenter_1,4,2,0,1,562.0,195.0,394.0,890.0
2024-04-11,RevenueCenter_1,4,3,0,1,454.0,562.0,928.0,1600.0
2024-04-12,RevenueCenter_1,4,4,1,1,0.0,454.0,0.0,420.0
2024-04-13,RevenueCenter_1,4,5,1,0,315.0,0.0,389.2,670.0
2024-04-14,RevenueCenter_1,4,6,0,0,216.5,315.0,120.0,610.0
2024-04-15,RevenueCenter_1,4,0,0,0,1067.5,216.5,80.0,540.0
2024-04-16,RevenueCenter_1,4,1,0,0,583.0,1067.5,195.0,360.0
2024-04-17,RevenueCenter_1,4,2,0,0,878.0,583.0,562.0,270.0
2024-04-18,RevenueCenter_1,4,3,0,0,417.5,878.0,454.0,1713.0
2024-04-19,RevenueCenter_1,4,4,1,0,1016.0,417.5,0.0,370.0
2024-04-20,RevenueCenter_1,4,5,1,0,173.0,1016.0,315.0,450.0
2024-04-21,RevenueCenter_1,4,6,0,0,324.0,173.0,216.5,210.0
2024-04-22,RevenueCenter_1,4,0,0,0,809.5,324.0,1067.5,445.0
2024-04-23,RevenueCenter_1,4,1,0,0,737.5,809.5,583.0,108.75
2024-04-24,RevenueCenter_1,4,2,0,0,691.0,737.5,878.0,277.0
2024-04-25,RevenueCenter_1,4,3,0,0,1121.5,691.0,417.5,132.0
2024-04-26,RevenueCenter_1,4,4,1,0,1224.0,1121.5,1016.0,1392.0
2024-04-27,RevenueCenter_1,4,5,1,0,543.4,1224.0,173.0,477.0
2024-04-28,RevenueCenter_1,4,6,0,0,1567.0,543.4,324.0,842.0
2024-04-29,RevenueCenter_1,4,0,0,0,366.0,1567.0,809.5,477.0
2024-04-30,RevenueCenter_1,4,1,0,0,1242.0,366.0,737.5,248.0
2023-01-31,RevenueCenter_2,1,1,0,0,511.0,540.0,348.0,30.0
2023-02-01,RevenueCenter_2,2,2,0,0,1521.0,511.0,855.5,136.0
2023-02-02,RevenueCenter_2,2,3,0,0,700.0,1521.0,735.0,594.0
2023-02-03,RevenueCenter_2,2,4,1,0,487.0,700.0,60.0,195.0
2023-02-04,RevenueCenter_2,2,5,1,0,792.0,487.0,426.0,136.0
2023-02-05,RevenueCenter_2,2,6,0,0,122.5,792.0,539.0,237.0
2023-02-06,RevenueCenter_2,2,0,0,0,75.0,122.5,540.0,480.0
2023-02-07,RevenueCenter_2,2,1,0,0,319.5,75.0,511.0,418.0
2023-02-08,RevenueCenter_2,2,2,0,0,238.0,319.5,1521.0,157.0
2023-02-09,RevenueCenter_2,2,3,0,0,180.0,238.0,700.0,982.5
2023-02-10,RevenueCenter_2,2,4,1,0,504.5,180.0,487.0,225.0
2023-02-11,RevenueCenter_2,2,5,1,0,498.0,504.5,792.0,339.0
2023-02-12,RevenueCenter_2,2,6,0,0,503.5,498.0,122.5,618.0
2023-02-13,RevenueCenter_2,2,0,0,0,1564.0,503.5,75.0,377.0
2023-02-14,RevenueCenter_2,2,1,0,0,254.0,1564.0,319.5,250.0
2023-02-15,RevenueCenter_2,2,2,0,0,1063.0,254.0,238.0,868.0
2023-02-16,RevenueCenter_2,2,3,0,0,584.5,1063.0,180.0,240.0
2023-02-17,RevenueCenter_2,2,4,1,0,117.0,584.5,504.5,433.5
2023-02-18,RevenueCenter_2,2,5,1,0,281.0,117.0,498.0,898.0
2023-02-19,RevenueCenter_2,2,6,0,0,349.0,281.0,503.5,155.0
2023-02-20,RevenueCenter_2,2,0,0,0,318.0,349.0,1564.0,201.0
2023-02-21,RevenueCenter_2,2,1,0,0,126.0,318.0,254.0,309.5
2023-02-22,RevenueCenter_2,2,2,0,0,2647.5,126.0,1063.0,130.0
2023-02-23,RevenueCenter_2,2,3,0,0,172.5,2647.5,584.5,348.0
2023-02-24,RevenueCenter_2,2,4,1,0,244.0,172.5,117.0,855.5
2023-02-25,RevenueCenter_2,2,5,1,0,561.0,244.0,281.0,735.0
2023-02-26,RevenueCenter_2,2,6,0,0,577.0,561.0,349.0,60.0
2023-02-27,RevenueCenter_2,2,0,0,0,353.0,577.0,318.0,426.0
2023-02-28,RevenueCenter_2,2,1,0,0,796.0,353.0,126.0,539.0
2023-03-01,RevenueCenter_2,3,2,0,0,110.0,796.0,2647.5,540.0
2023-03-02,RevenueCenter_2,3,3,0,0,617.0,110.0,172.5,511.0
2023-03-03,RevenueCenter_2,3,4,1,0,361.0,617.0,244.0,1521.0
2023-03-04,RevenueCenter_2,3,5,1,0,453.0,361.0,561.0,700.0
2023-03-05,RevenueCenter_2,3,6,0,0,495.0,453.0,577.0,487.0
2023-03-06,RevenueCenter_2,3,0,0,0,595.0,495.0,353.0,792.0
2023-03-07,RevenueCenter_2,3,1,0,0,507.0,595.0,796.0,122.5
2023-03-08,RevenueCenter_2,3,2,0,0,253.0,507.0,110.0,75.0
2023-03-09,RevenueCenter_2,3,3,0,0,0.0,253.0,617.0,319.5
2023-03-10,RevenueCenter_2,3,4,1,0,405.0,0.0,361.0,238.0
2023-03-11,RevenueCenter_2,3,5,1,0,115.0,405.0,453.0,180.0
2023-03-12,RevenueCenter_2,3,6,0,0,127.0,115.0,495.0,504.5
2023-03-13,RevenueCenter_2,3,0,0,0,110.0,127.0,595.0,498.0
2023-03-14,RevenueCenter_2,3,1,0,0,459.0,110.0,507.0,503.5
2023-03-15,RevenueCenter_2,3,2,0,0,815.0,459.0,253.0,1564.0
2023-03-16,RevenueCenter_2,3,3,0,0,232.0,815.0,0.0,254.0
2023-03-17,RevenueCenter_2,3,4,1,0,732.0,232.0,405.0,1063.0
2023-03-18,RevenueCenter_2,3,5,1,0,337.0,732.0,115.0,584.5
2023-03-19,RevenueCenter_2,3,6,0,0,81.0,337.0,127.0,117.0
2023-03-20,RevenueCenter_2,3,0,0,0,147.0,81.0,110.0,281.0
2023-03-21,RevenueCenter_2,3,1,0,0,505.0,147.0,459.0,349.0
2023-03-22,RevenueCenter_2,3,2,0,0,60.0,505.0,815.0,318.0
2023-03-23,RevenueCenter_2,3,3,0,1,0.0,60.0,232.0,126.0
2023-03-24,RevenueCenter_2,3,4,1,0,52.5,0.0,732.0,2647.5
2023-03-25,RevenueCenter_2,3,5,1,0,0.0,52.5,337.0,172.5
2023-03-27,RevenueCenter_2,3,0,0,0,35.0,0.0,81.0,244.0
2023-03-28,RevenueCenter_2,3,1,0,0,0.0,35.0,147.0,561.0
2023-03-29,RevenueCenter_2,3,2,0,0,1050.0,0.0,505.0,577.0
2023-03-30,RevenueCenter_2,3,3,0,0,878.0,1050.0,60.0,353.0
2023-03-31,RevenueCenter_2,3,4,1,0,175.0,878.0,0.0,796.0
2023-04-01,RevenueCenter_2,4,5,1,0,100.0,175.0,52.5,110.0
2023-04-02,RevenueCenter_2,4,6,0,0,55.0,100.0,0.0,617.0
2023-04-03,RevenueCenter_2,4,0,0,0,174.0,55.0,35.0,361.0
2023-04-04,RevenueCenter_2,4,1,0,0,116.0,174.0,0.0,453.0
2023-04-05,RevenueCenter_2,4,2,0,0,258.0,116.0,1050.0,495.0
2023-04-06,RevenueCenter_2,4,3,0,0,412.5,258.0,878.0,595.0
2023-04-07,RevenueCenter_2,4,4,1,0,95.0,412.5,175.0,507.0
2023-04-08,RevenueCenter_2,4,5,1,0,82.5,95.0,100.0,253.0
2023-04-09,RevenueCenter_2,4,6,0,0,0.0,82.5,55.0,0.0
2023-04-10,RevenueCenter_2,4,0,0,0,350.0,0.0,174.0,405.0
2023-04-11,RevenueCenter_2,4,1,0,0,616.0,350.0,116.0,115.0
2023-04-13,RevenueCenter_2,4,3,0,0,122.0,616.0,258.0,127.0
2023-04-14,RevenueCenter_2,4,4,1,0,0.0,122.0,412.5,110.0
2023-04-15,RevenueCenter_2,4,5,1,0,90.0,0.0,95.0,459.0
2023-04-16,RevenueCenter_2,4,6,0,0,225.0,90.0,82.5,815.0
2023-04-17,RevenueCenter_2,4,0,0,0,0.0,225.0,0.0,232.0
2023-04-18,RevenueCenter_2,4,1,0,0,242.0,0.0,350.0,732.0
2023-04-19,RevenueCenter_2,4,2,0,0,0.0,242.0,616.0,337.0
2023-04-20,RevenueCenter_2,4,3,0,1,0.0,0.0,122.0,81.0
2023-04-21,RevenueCenter_2,4,4,1,1,1007.5,0.0,0.0,147.0
2023-04-22,RevenueCenter_2,4,5,1,1,0.0,1007.5,90.0,505.0
2023-04-23,RevenueCenter_2,4,6,0,1,30.0,0.0,225.0,60.0
2023-04-24,RevenueCenter_2,4,0,0,0,0.0,30.0,0.0,0.0
2023-04-25,RevenueCenter_2,4,1,0,0,75.0,0.0,242.0,52.5
2023-04-26,RevenueCenter_2,4,2,0,0,115.0,75.0,0.0,0.0
2023-04-27,RevenueCenter_2,4,3,0,0,75.0,115.0,0.0,35.0
2023-04-28,RevenueCenter_2,4,4,1,0,277.0,75.0,1007.5,0.0
2023-04-29,RevenueCenter_2,4,5,1,0,416.5,277.0,0.0,1050.0
2023-04-30,RevenueCenter_2,4,6,0,0,506.0,416.5,30.0,878.0
2023-05-01,RevenueCenter_2,5,0,0,0,319.0,506.0,0.0,175.0
2023-05-02,RevenueCenter_2,5,1,0,0,770.0,319.0,75.0,100.0
2023-05-03,RevenueCenter_2,5,2,0,0,136.0,770.0,115.0,55.0
2023-05-04,RevenueCenter_2,5,3,0,0,306.0,136.0,75.0,174.0
2023-05-05,RevenueCenter_2,5,4,1,0,345.5,306.0,277.0,116.0
2023-05-06,RevenueCenter_2,5,5,1,0,545.0,345.5,416.5,258.0
2023-05-07,RevenueCenter_2,5,6,0,0,202.0,545.0,506.0,412.5
2023-05-08,RevenueCenter_2,5,0,0,0,96.0,202.0,319.0,95.0
2023-05-09,RevenueCenter_2,5,1,0,0,467.0,96.0,770.0,82.5
2023-05-10,RevenueCenter_2,5,2,0,0,537.0,467.0,136.0,0.0
2023-05-11,RevenueCenter_2,5,3,0,0,423.0,537.0,306.0,350.0
2023-05-12,RevenueCenter_2,5,4,1,0,404.0,423.0,345.5,616.0
2023-05-13,RevenueCenter_2,5,5,1,0,97.0,404.0,545.0,122.0
2023-05-14,RevenueCenter_2,5,6,0,0,181.0,97.0,202.0,0.0
2023-05-15,RevenueCenter_2,5,0,0,0,191.0,181.0,96.0,90.0
2023-05-16,RevenueCenter_2,5,1,0,0,540.5,191.0,467.0,225.0
2023-05-17,RevenueCenter_2,5,2,0,0,1264.0,540.5,537.0,0.0
2023-05-18,RevenueCenter_2,5,3,0,0,1114.0,1264.0,423.0,242.0
2023-05-19,RevenueCenter_2,5,4,1,0,666.0,1114.0,404.0,0.0
2023-05-20,RevenueCenter_2,5,5,1,0,105.0,666.0,97.0,0.0
2023-05-21,RevenueCenter_2,5,6,0,0,311.0,105.0,181.0,1007.5
2023-05-22,RevenueCenter_2,5,0,0,0,158.0,311.0,191.0,0.0
2023-05-23,RevenueCenter_2,5,1,0,0,851.5,158.0,540.5,30.0
2023-05-24,RevenueCenter_2,5,2,0,0,92.0,851.5,1264.0,0.0
2023-05-25,RevenueCenter_2,5,3,0,0,507.0,92.0,1114.0,75.0
2023-05-26,RevenueCenter_2,5,4,1,0,1034.0,507.0,666.0,115.0
2023-05-27,RevenueCenter_2,5,5,1,0,633.5,1034.0,105.0,75.0
2023-05-28,RevenueCenter_2,5,6,0,0,420.0,633.5,311.0,277.0
2023-05-29,RevenueCenter_2,5,0,0,0,180.0,420.0,158.0,416.5
2023-05-30,RevenueCenter_2,5,1,0,0,30.0,180.0,851.5,506.0
2023-05-31,RevenueCenter_2,5,2,0,0,328.0,30.0,92.0,319.0
2023-06-01,RevenueCenter_2,6,3,0,0,539.0,328.0,507.0,770.0
2023-06-02,RevenueCenter_2,6,4,1,0,358.5,539.0,1034.0,136.0
2023-06-03,RevenueCenter_2,6,5,1,0,170.0,358.5,633.5,306.0
2023-06-04,RevenueCenter_2,6,6,0,0,0.0,170.0,420.0,345.5
2023-06-05,RevenueCenter_2,6,0,0,0,0.0,0.0,180.0,545.0
2023-06-06,RevenueCenter_2,6,1,0,0,725.5,0.0,30.0,202.0
2023-06-07,RevenueCenter_2,6,2,0,0,880.5,725.5,328.0,96.0
2023-06-08,RevenueCenter_2,6,3,0,0,335.0,880.5,539.0,467.0
2023-06-09,RevenueCenter_2,6,4,1,0,615.0,335.0,358.5,537.0
2023-06-10,RevenueCenter_2,6,5,1,0,467.0,615.0,170.0,423.0
2023-06-11,RevenueCenter_2,6,6,0,0,248.5,467.0,0.0,404.0
2023-06-12,RevenueCenter_2,6,0,0,0,380.0,248.5,0.0,97.0
2023-06-13,RevenueCenter_2,6,1,0,0,814.0,380.0,725.5,181.0
2023-06-14,RevenueCenter_2,6,2,0,0,357.0,814.0,880.5,191.0
2023-06-15,RevenueCenter_2,6,3,0,0,517.0,357.0,335.0,540.5
2023-06-16,RevenueCenter_2,6,4,1,0,273.0,517.0,615.0,1264.0
2023-06-17,RevenueCenter_2,6,5,1,0,474.5,273.0,467.0,1114.0
2023-06-18,RevenueCenter_2,6,6,0,0,852.5,474.5,248.5,666.0
2023-06-19,RevenueCenter_2,6,0,0,0,652.0,852.5,380.0,105.0
2023-06-20,RevenueCenter_2,6,1,0,1,347.0,652.0,814.0,311.0
2023-06-21,RevenueCenter_2,6,2,0,0,177.0,347.0,357.0,158.0
2023-06-22,RevenueCenter_2,6,3,0,0,300.0,177.0,517.0,851.5
2023-06-23,RevenueCenter_2,6,4,1,0,810.0,300.0,273.0,92.0
2023-06-24,RevenueCenter_2,6,5,1,0,195.0,810.0,474.5,507.0
2023-06-25,RevenueCenter_2,6,6,0,0,132.0,195.0,852.5,1034.0
2023-06-26,RevenueCenter_2,6,0,0,0,190.0,132.0,652.0,633.5
2023-06-27,RevenueCenter_2,6,1,0,0,623.0,190.0,347.0,420.0
2023-06-28,RevenueCenter_2,6,2,0,1,76.0,623.0,177.0,180.0
2023-06-29,RevenueCenter_2,6,3,0,1,175.0,76.0,300.0,30.0
2023-06-30,RevenueCenter_2,6,4,1,1,75.0,175.0,810.0,328.0
2023-07-01,RevenueCenter_2,7,5,1,0,225.0,75.0,195.0,539.0
2023-07-02,RevenueCenter_2,7,6,0,0,391.0,225.0,132.0,358.5
2023-07-03,RevenueCenter_2,7,0,0,0,47.0,391.0,190.0,170.0
2023-07-04,RevenueCenter_2,7,1,0,0,0.0,47.0,623.0,0.0
2023-07-05,RevenueCenter_2,7,2,0,0,517.0,0.0,76.0,0.0
2023-07-06,RevenueCenter_2,7,3,0,0,813.0,517.0,175.0,725.5
2023-07-07,RevenueCenter_2,7,4,1,0,377.0,813.0,75.0,880.5
2023-07-08,RevenueCenter_2,7,5,1,0,762.0,377.0,225.0,335.0
2023-07-09,RevenueCenter_2,7,6,0,0,311.0,762.0,391.0,615.0
2023-07-10,RevenueCenter_2,7,0,0,0,335.0,311.0,47.0,467.0
2023-07-11,RevenueCenter_2,7,1,0,0,173.0,335.0,0.0,248.5
2023-07-12,RevenueCenter_2,7,2,0,0,441.5,173.0,517.0,380.0
2023-07-13,RevenueCenter_2,7,3,0,0,198.0,441.5,813.0,814.0
2023-07-14,RevenueCenter_2,7,4,1,0,341.0,198.0,377.0,357.0
2023-07-15,RevenueCenter_2,7,5,1,0,107.5,341.0,762.0,517.0
2023-07-16,RevenueCenter_2,7,6,0,0,76.0,107.5,311.0,273.0
2023-07-17,RevenueCenter_2,7,0,0,0,227.0,76.0,335.0,474.5
2023-07-18,RevenueCenter_2,7,1,0,0,515.0,227.0,173.0,852.5
2023-07-19,RevenueCenter_2,7,2,0,0,262.5,515.0,441.5,652.0
2023-07-20,RevenueCenter_2,7,3,0,0,0.0,262.5,198.0,347.0
2023-07-21,RevenueCenter_2,7,4,1,0,292.0,0.0,341.0,177.0
2023-07-22,RevenueCenter_2,7,5,1,0,203.0,292.0,107.5,300.0
2023-07-23,RevenueCenter_2,7,6,0,0,111.0,203.0,76.0,810.0
2023-07-24,RevenueCenter_2,7,0,0,0,660.0,111.0,227.0,195.0
2023-07-25,RevenueCenter_2,7,1,0,0,339.5,660.0,515.0,132.0
2023-07-26,RevenueCenter_2,7,2,0,0,181.0,339.5,262.5,190.0
2023-07-27,RevenueCenter_2,7,3,0,0,43.0,181.0,0.0,623.0
2023-07-28,RevenueCenter_2,7,4,1,0,208.0,43.0,292.0,76.0
2023-07-29,RevenueCenter_2,7,5,1,0,446.0,208.0,203.0,175.0
2023-07-30,RevenueCenter_2,7,6,0,0,20.0,446.0,111.0,75.0
2023-07-31,RevenueCenter_2,7,0,0,0,215.0,20.0,660.0,225.0
2023-08-01,RevenueCenter_2,8,1,0,0,435.0,215.0,339.5,391.0
2023-08-02,RevenueCenter_2,8,2,0,0,399.5,435.0,181.0,47.0
2023-08-03,RevenueCenter_2,8,3,0,0,404.0,399.5,43.0,0.0
2023-08-04,RevenueCenter_2,8,4,1,0,290.0,404.0,208.0,517.0
2023-08-05,RevenueCenter_2,8,5,1,0,784.0,290.0,446.0,813.0
2023-08-06,RevenueCenter_2,8,6,0,0,536.0,784.0,20.0,377.0
2023-08-07,RevenueCenter_2,8,0,0,0,540.0,536.0,215.0,762.0
2023-08-08,RevenueCenter_2,8,1,0,0,425.0,540.0,435.0,311.0
2023-08-09,RevenueCenter_2,8,2,0,0,1248.0,425.0,399.5,335.0
2023-08-10,RevenueCenter_2,8,3,0,0,738.0,1248.0,404.0,173.0
2023-08-11,RevenueCenter_2,8,4,1,0,856.0,738.0,290.0,441.5
2023-08-12,RevenueCenter_2,8,5,1,0,232.0,856.0,784.0,198.0
2023-08-13,RevenueCenter_2,8,6,0,0,277.0,232.0,536.0,341.0
2023-08-14,RevenueCenter_2,8,0,0,0,52.0,277.0,540.0,107.5
2023-08-15,RevenueCenter_2,8,1,0,0,290.0,52.0,425.0,76.0
2023-08-16,RevenueCenter_2,8,2,0,0,301.0,290.0,1248.0,227.0
2023-08-17,RevenueCenter_2,8,3,0,0,555.0,301.0,738.0,515.0
2023-08-18,RevenueCenter_2,8,4,1,0,428.0,555.0,856.0,262.5
2023-08-19,RevenueCenter_2,8,5,1,0,384.5,428.0,232.0,0.0
2023-08-20,RevenueCenter_2,8,6,0,0,190.0,384.5,277.0,292.0
2023-08-21,RevenueCenter_2,8,0,0,0,548.0,190.0,52.0,203.0
2023-08-22,RevenueCenter_2,8,1,0,0,1154.0,548.0,290.0,111.0
2023-08-23,RevenueCenter_2,8,2,0,0,729.0,1154.0,301.0,660.0
2023-08-24,RevenueCenter_2,8,3,0,0,447.5,729.0,555.0,339.5
2023-08-25,RevenueCenter_2,8,4,1,0,439.0,447.5,428.0,181.0
